rating,review
__label__3 ,Stort udvalg og gode tilbud. Man skal dog være OBS på om førprisen er sat for højt og tilbuddet derfor fremstår bedre end det reelt er.
__label__5 ,Det bedste online shopping. Nemt at søge vare  bestille og returnerer (hel gratis). Ingen bøvl. Køber kun tøj hos zalando. De har også lanceret pre-owned som sælger brugte tøj. Det er bare fantastik.
__label__1 ,I snyder med tilbud på jeres hjemmeside. Jeg så en vest i Januar til 299.- 2/2-2022Tilbud på en Vila Vest til 296 (normalpris 329) - prisstigning? 28/02-2022 Vest til normalpris - 299.- Lidt beskidt at snyde forbrugerne på den måde. Der er vist nogle markedsføringsregler her der ikke overholdes.. (og jeg har billede dokumentation)
__label__1 ,Vi  bestiller et par sko til min datter i str. 40. Modtager pakken  men skoene er str. 39 - på kassen står der str. 40. Min datter skal bruge skoene nogle dage senere  så vi skynder os ind og bestille et nyt par i str. 40. 3 dage senere modtager vi det nye par. Denne gang modtager vi en sko i str. 40 og en sko i str. 41. Nu står vi så med 2 forkerte par sko og ingen mulighed for at få skoene  da str. 40 i løbet  af hele dette forløb er blevet udsolgt Jeg må undre mig over  at man hos Zalando ikke tjekker varen inden man afsender. Det var tydeligt at se  at der var forskel i str.
__label__5 ,Rigtig god  og fantastisk
__label__5 ,Jeg forstår ikke hvorfor så mange negative meninger  3 ordrer kom hurtigt og uden problemer  meget godt for mig
__label__1 ,Er zalando’s mærker tasker fake eller real
__label__5 ,Stort set det eneste sted  jeg handler tøj. Synes de gør alt rigtig godt.- De har professionelle billeder  som jeg antager de selv har taget. Specielt det  at de nævner hvad størrelse modellen har på er brugbart!- Fragt fri over 200ish kroner  hvilket de fleste ordre jo nok er.- Pæn overskuelig hjemmeside.- Fri retur med label  som er med i pakken.- Priserne er fine- Stort udvalgJeg er en negativ person  men har virkelig intet negativt at sige her
__label__2 ,Har indtil videre været tilfreds med servicen  men på det sidste oplevet det modsatte. Havde modtaget en forkert vare. Det kan ske  men jeg synes det er mærkeligt at man skal genbestille en ny - fordi de har lavet en fejl. Samt til at returnere den anden vare. Det var så det. Men så var der en anden vare jeg længe havde ventet med at bestille for at se om varen blev sat ned i pris. Til sidst bestilte jeg den for at opdage at den så kom på tilbud  ca. 20 dage efter bestilling. Da jeg også havde udskudt betalingen ringede jeg for at høre om jeg kunne få modregnet rabat beløbet. Nej - kun indenfor 14 dage sagde han. Æv! Det er da lidt firkantet og træls syns jeg ...
__label__5 ,Altid hurtig levering og gratis returnering hvis noget ikke passer. Alle køb og enkelte returneringer gennem tiden har kørt som smurt.
__label__4 ,Forstår ikke de dårlige anmeldelser på Zalando. Flere af deres varer er med gratis fragt  og leveringenstiden er kort. Der er varer til alle prisklasser på Zalando  så hvis man køber noget billigt lo*t  skal man ikke forvente den bedste kvalitet.
__label__5 ,Købte bukser den 24  og modtog dem dagen efter!Super service!
__label__5 ,Absolut elsker at handle hos Zalando! Tre simple grunde:1) Fatastisk godt udvalg af brands!2) Hurtig levering og returnering 3) Nemt og gratis at returnere  da følgeseddel ligger i pakkenTilfreds kunde herfra 
__label__2 ,Bøvlet med de samarbejdspartner når en vare skal retur. Fandt lige ud af at jeg skylder 29 for noget Porto ved en retur varer…….ikke noget stort beløb men undre mig der ikke stod noget om det inden bestilling. Har før haft problemer når der er købt gennem samarbejdspartner - så det må jeg være mere obs på en anden gang.
__label__5 ,Jeg har flere gange handlet hos Zalando   og er fuld tilfreds.Varerne kommer hurtigt  og hvis de skal sendes retur og byttes har der heller ikke været nogle problemer. Tak til Zalando 
__label__1 ,"Jeg købte et joggingsæt hos Zalando i størrelse L  som var meget svær at få fat i grundet begrænset antal. Jeg fik langt om længe bestilt i den ønskede størrelse  men skulle betale ekstra  fordi det var en langdistancelevering. Da jeg modtager joggingsættet  er det først og fremmest en størrelse S jeg har modtaget og derudover er mærket på underdelen revet af. Jeg kontakter kundeservice (Ditte)  som skriver at den eneste løsning er at sende dem retur. Jeg er SÅ frustreret  da dette er nummer to sæt  som jeg må sende retur på blot et par uger grundet problemer med begge af sættene. Jeg spørg så ind til om det virkelig kan være rigtigt  at jeg skal blive ved med at returnere hver vare  som jeg bestiller hos Zalando. Hertil svarer Ditte  at hvis problemet forsætter fremadrettet  da jeg nu IGEN skal til at bestille et nyt sæt  så skal jeg bare blive ved med at returnere indtil jeg modtager den rigtige størrelse. Jeg er mildest talt i CHOK over denne kunde""service""  som Zalando fører og vil KLART fraråde at købe ved dem fremover. I burde skamme jer  Zalando!"
__label__5 ,Super service  skønt sted at shoppe.De små fejl der har været  har de altid stået klar til at hjælpe og finde en løsning uden problemer  hurtig levering  5 stjernes service
__label__1 ,har haft en dårlig oplevelse hos Zalando jeg har købt for rigtig mange penge.for at starte fra en ende af så fik jeg en pakke hvor der var 2 par bukser og en trøje jeg ikke kunne passe dem sendte jeg retur og da jeg havde betalt min regning  var restbeløbet af det jeg havde sendt retur så kommet over på næste regning og var trukket fra der. der skulle så skulle betales mindre på den nye regning  som de så sendte på mail hvad jeg skulle betale de blev betalt og jeg bestilte noget mere  hvor jeg så havde sendt en bh og en trøje retur og hvor jeg valgt at trække de beløb fra regningen som trøjen og bh en havde kostet  og hvor de så sender  at jeg skylder dem for bh og trøje men hvor er mine penge fra det jeg sendte retur??? det skulle jo gå op i en helhed når de fratræk de beløb men nej de bliver ved med at sige at jeg skylder dem de penge til lige med imens jeg har de her telefon opkald og mail frem og tilbage får jeg så en rykker med 100 kr oven i beløbet jeg ringede så igen til dem og den stakkels medarbejder kunne heller ikke finde hoved og hale i det så han ville sende det til deres chef . jeg har så ikke fået et svar tilbage men sider med regning med rykker gebyr og er temmelig gal over de behandler sine kunder på den måde især når man ved at man ikke skylder dem penge har sagt jeg vil have alt fra dem og så få en advokat til at kigge på det  ved at det ikke er de store beløb men ved jeg har ret.og hvis dette forgår ved mange kan det jo hurtig blive mange penge de kan høste ved kunder rigtig dårlig stil fra dem og at de ikke har styr på ud og ind betalinger og returvare de burde nok ikke sidder på den plads ellers skulle de overveje at få et nyt system.
__label__5 ,Købte gaming-fødselsdagsgave til 11-årig. Ikke det jeg ved mest om!!! Enkel og intuitiv bestilling og super hurtig levering. Det hele til meget konkurrrencedygtig pris.  Alt var perfekt. Og 11-årig blev glad
__label__5 ,Bestilte varen  og dagen efter var pakken der.
__label__5 ,5 stjerner  fremragende service / Søren Koch
__label__5 ,Perfekt  nemt  hurtigt
__label__5 ,Nem bestilling  god orientering undervejs (varen var lidt forsinket i forhold til først angivet).Handler der sikkert igen
__label__5 ,Super hurtig levering uden problemer :)
__label__5 ,Altid tilfreds med at handle i Proshop. Stort udvalg og altid hurtig levering!Handler her helt sikkert igen.
__label__5 ,Hurtig levering - som altid. Er meget tilfreds!
__label__5 ,Det var  som sædvanlig  en god oplevelse at bestille og modtage varer fra Proshop.
__label__5 ,Jeg var meget tilfreds  alt virkede som det skulle.
__label__5 ,Hurtig betjening og billig forsendelse. 
__label__5 ,Som sædvanlig hurtig levering fra Proshop og varen var som forventet  bare ærgeligt de bruger Post Nord  som ikke kunne levere i den nærboks som jeg ønskede  og leverede 4 dage forsinket til en hel anden nærboks!
__label__1 ,Jeg ringer til jer for at være sikker på at bestille en køler som passer til lga 1700. Jeres medarbejder anbefaler arctic freezer 2 120 (rev 4) cpu køler  og forsikre at den passer til lga 1700. Hvilket den ikke gør….. dette er nu nr 2 køler I anbefaler mig som ikke passer til den cpu/motherboard og computer jeg har købt hos jer for over 22000kr. Måske I burde ændre navn til “not so pro-shop”….? Kæmpe mangel på kvalificeret vejledning.
__label__5 ,Altid service i top.Mobil på lager lokalt.Overførsel fra gammel uden problemer  virker med det samme.
__label__5 ,Varen blev leveret som lovet og fuld tilfredshed
__label__5 ,Bestilt formiddag  leveret dagen efter. Bare perfekt.Efter flot vejledning fra jer.
__label__5 ,Perfekt handel  leveret hurtigt og god kommunikation pr. mail
__label__5 ,Lidt forsinket levering  men det var ikke Proshop men Postnords skyld  så det kan jeg bestemt ikke klandre dem op på. Og er helt vild med min nye Sodastream  har brugt den stort set hver dag siden jeg fik den
__label__5 ,Som altid hurtig og præcis levering af netop de produkter som jeg havde bestilt
__label__5 ,1 Januar 2021 bestilte jeg et grafikkort  i efteråret ringede Proshop og sagde at modellen var udgået  men at jeg kunne komme i kø til en tilsvarende model til samme pris. Det samme gentog sig i foråret 2022  hvorefter jeg så omsidder modtog kortet 6/4-2022. Det er ikke Proshops skyld at der har været mangel på grafikkort  men synes virkelig det er god service at de ikke bare har annulleret ordren da de havde muligheden  for prisen er steget fra 6.000 - til 10.000 - for så nu at være 6.900 - - men de leverede det til den oprindelige pris. Det er meget prisværdigt :-)=
__label__5 ,Jeg har handlet med ProShop siden 2000 ca. og har aldrig haft nogen problemer. Altid god service.
__label__5 ,Gode priser  kæmpe udvalg  alt på lager sendes samme dag  så man har varerne dagen efter - også i weekenden !Kan kun anbefales.
__label__5 ,Super hurtige og god indpakning.Nemt bestilling og købs system
__label__5 ,Altid en god oplevelse at handle hos Proshop:-) fra jeg bestilte til jeg fik varen gik 1 dag det er da kanon.
__label__5 ,Jeg havde vundet et spil fra jer igennem Nintendo Talk gruppen på Facebook. Pisse sejt i støtter op om projektet og vil helt sikkert have jer i tankerne når der skal bestilles Nintendo ting fremover 
__label__5 ,God pris  levering næste dag. Super
__label__5 ,Bestilte en 120x60cm mussemåtte til 150kr. Og havde den efter 2 hverdage så super billig vare og hurtig levering.Jeg er godt tilfredtS
__label__5 ,Perfekt perfekt jeg er meget tilfreds
__label__5 ,Handler helst ved Proshop. Super hurtig levering og alt ok.
__label__5 ,Det gik bare som sædvanlig lige efter bogen
__label__5 ,Som sædvanlig er det intet problem i at handle med Proshop. Hurtig levering. Kan kun anbefales!
__label__5 ,Proshop var overraskende godt  normalt bestiller jeg kun fra fysiske butikker  men Proshop var faktisk helt okay. Deres internet butik havde et godt user-interface og der var hurtig levering
__label__5 ,Imponerende hurtig levering. God købsoplevelse hele vejen igennem.
__label__5 ,Har haft mange køb hos dem igennem tiden  og altid været godt tilfreds med proces og leveringstid. Dog skal det sige  at jeg aldrig har haft brug for at gøre reklamation eller bruge deres support.
__label__5 ,pisse god kundeservice  fik dsv ikke besked om at min pakke var kommet  så fik den ikke hentet. jeg ringede så til kundeservice og de var søde og forstående og jeg fik det fulde beløb tilbage  uden det store arbejde.
__label__5 ,Hurtig levering og yderst behjælpsom kundeservice :)
__label__1 ,Zalando skulle release air jordan one light smoke grey  i alle størrelser. De formor dog kun at udgive den i størrelsen 48 5 hvilket næsten ingen folk kan bruge. Men siden de meddeler at de vil sælge alle størrelser  og de ikke gør det  så er vi ude i en sag med falsk markedsførring. Handler der ikke igen!!
__label__1 ,Jeg har i flere år været glad for Zalando. Jeg har nu desværre bestilt min sidste ordre derfra. Jeg havde ved bestilling valgt hjemmelevering af en årsag. Da de afsender ordren  får jeg at vide  at noget af ordren leveres på et posthus og noget hjemme hos mig. Drøn irriterende når jeg ikke har mulighed for selv at hente pakken. Og iøvrigt ikke OK at ændre i aftalen uden kundens accept. Jeg henvender mig gennem kundeservice formularen flere gange og får standard svar fra en ny medarbejder hver gang. Jeg beder om en direkte mail til 1 medarbejder for at gøre det lettere. Igen et standard svar fra en anden medarbejder. De vil simpelthen ikke hjælpe mig med en løsning. Jeg giver op og finder selv ud af at hente min pakke  som jeg har brug for til en bestemt lejlighed. Men nu får Zalando en dårlig anmeldelse af mig her og en kunde mindre. Deres kundeservice er mildest talt elendig.
__label__5 ,Har handlet hos Zalando mange gange. Tøjet har passet hver gang. Gode priser. En som køber meget hos Zalando. Hurtig levering. 
__label__5 ,Det mest sikre sted at shoppe på nettet! Har nok bestilt derfra 100 gange og er kun blevet overrasket. Zalando har næsten alt du har brug for. De fleste pakker jeg har bestilt kommer inden for 1-3 dage efter jeg har bestilt. Overhovedet ikke svært at sende retur  hvis du bare følg retursedlen  der ligger i pakken når du har modtaget pakken. KUN GODE ANNELDELSER HERFRA! Og handler helt sikkert derfra igen.
__label__1 ,Og nej jeg har stadig ikke modtaget mit tilgodehavende efter snart to måneder  der kommer konstant nye undskyldninger og lange forklaring-altså når de gider at svare…jeg har aldrig oplevet noget lignede.Jeg har desværre valgt at købe en jakke og et par bukser hos Zalando. Her vælger Zalando en del levering således at jeg først modtager bukserne .De viser sig at være for store hvorfor de skal returneres for herefter at bestille et par nye .Jakken ankommer senere men det viser sig at den på ingen måde lever op til de billeder der er på annoncen - senere modtager jeg også bukserne.Jeg vælger at returnere begge af de købte vare.Jeg modtager senere en bekræftelse på at jakken er modtaget men bukser kan Zalando ikke finde og grunden er at sættet ikke måtte sendes sammen.jeg har kæmpet en brag kamp for  at modtage mit tilgodehavende for mine bukser.Konstant beder Zalando om ordre nummer  forsendelses nummer vare nummer og de bliver bare ved og ved.Magen til elendig service skal man lede længe efter.Bare rolig jeg handler der ikke mere og håber andre følger håber bare jeg snart modtager mit tilgodehavende
__label__1 ,"Jeg modtog tilbage i december måned nogle rykkere fra Zalando  som jeg ikke forstod. Der stod intet skyldigt beløb på min konto derinde. Jeg kontaktede deres kundeservice pr. telefon og snakkede med en medarbejder  som forklarede mig at det var en fejl og  at jeg skulle se borte fra rykkerne. Alt ville blive nulstillet hurtigst muligt. I slut januar modtager jeg så endnu en rykker. Jeg kontakter endnu engang kundeservice. Medarbejderen jeg snakker med  kan slet ikke se  at jeg har talt med dem i december. Han kigger tingene igennem  sender mig en mail og skriver  at jeg skal overføre x antal kr. og så vil det være ude af verden. Jeg skriver tilbage at det undrer mig og at jeg gerne vil vide hvad jeg betaler for. Jeg modtager en ny mail  fra en ny medarbejder  som bare beder mig om at overføre og ellers skal jeg bede om at blive kontaktet af en leder. Jeg beder om at blive kontaktet af en leder  det sker efter kort tid. Leder: Melanie Jacobsen  kontakter mig og skriver  at den er god nok  jeg skylder dem 197 kr. og hvis bare de overføres  vil problemet være løst og rykkerne vil blive slettet med det samme. Jeg overfører og pengene er trukket fra min konto d. 05.02.2022I dag  d. 21.02.2022 modtager jeg en betalingspåmindelse. Jeg skylder dem 200 kr. for rykkere. Jeg kontakter endnu engang deres kundeservice og forklarer situationen - den ikke specielt behjælpelige medarbejder skriver tilbage:""Kære Maise Tak for din henvendelseJeg kan se du har betalt for sent  jeg skal bede dig kontakte incasso firmaet. Du er velkommen til at kontakte os  hvis du har flere spørgsmål.Jeg ønsker dig en god dag.Med venlig hilsenCecilie Davidsen.""Hun havde absolut ingen form for forståelse  eller tid til at sætte sig ind i situationen. Jeg har nu endnu engang bedt om at blive kontaktet af en leder. Det er endnu ikke sket.Enormt dårlig kundeservice  det er en ny medarbejder der besvarer hver eneste mail og den ene ved ikke hvad den anden laver."
__label__5 ,Safe shopping.God service. Og man kan købe og returnere med 100% sikkerhed.
__label__1 ,Jeg kom ved en fejl til at bestille den forkerte jakke med en rabatkode der gav yderligere 20% rabat på nedsatte varer. Jeg opdagede fejlen umiddelbart efter betaling  og annullerede ordren med det samme. Kontaktede telefonisk kundeservice  for at forhøre mig om  hvorvidt man kunne få tilsendt en ny rabatkode  som jeg kunne bruge på den nye jakke. Jeg fik at det ikke var muligt  da jeg allerede havde brugt koden  og at den kun kunne bruges éen gang. Forsøgte at forklare at ordren jo var annulleret og at jeg dermed ikke havde brugt koden  men fik bare at vide at han desværre ikke kunne gøre noget.
__label__2 ,En vare mangler i min ordre. Når jeg kontakter dem siger de  jeg har sendt den retur. Det har jeg ikke  jeg har ikke engang modtaget den. Jeg har nu fået refunderet svarende til den manglende vare  men fordi den ene vare kom med langdistancelevering er jeg nede 30 kr. ydeligere. Dårlig service og spild af min tid.
__label__1 ,"HVIS DU GODT KAN LIDE AT GENTAGE DIG SELV  SÅ SKAL DU HANDLE HERAldrig har jeg oplevet så ringe en kundeservice.Hver gang man nærmer sig ""målet"" skal man igen og igen forklare ens sag  fordi de enkelte fra firmaets ""kundeteam"" aldrig læser sagens omfang. I stedet skyder de den ene efter den anden standard-mail  eller gætter til højre og venstre  til trods for at man påpeger at vedkommende bliver nødt til at sætte sig ind i ens sag.Aldrig har jeg skulle kæmpe så meget med at gøre krav på en udbetaling  som ""lederen af det danske Zalandoteam"" ellers har lovet.Gang på gang bliver ens besked-historik blot ignoreret  og et nyt ubrugeligt svar bliver sendt retur.NÅR GAVEKORTET BLOT BLIVER SIKRING AF EKSTRA PENGE TIL ZALANDO VED EVT OMBYTNINGI øvrigt finder jeg det forkert at man som kunde ikke kan ombytte til en anden størrelse - men er tvunget til at oprette en ny ordre. Et evt. gavekorts værdi bliver derfor fanget på ens Zalando-konto  mens man må have eget kort frem for at betale for ombytningen. Når den oprindelige vare så er blevet returneret  står pengene blot på ens Zalando-konto... Og de har så scoret at man bruger den dobbelte mængde penge i forretningen. Selv ringede jeg ind for at høre om et kompromis inden jeg oprettede ordre nr. 2  men der var absolut ingen løsning at hente her...NÅR KUNDEN FORSØGER AT TILBYDE EN LØSNING  MEN DER INTET SKERJeg modtager en jakke med ringe syninger  hvilket jeg er ærgerlig over. Modellen er ellers passende. Så jeg forsøger at finde en mellemvej med Zalando  fremfor at lade varen gå retur. Da der ingen andre er på lager  er en ombygning ikke mulig.Mange gange forsøger jeg at få lavet en aftale  men det lykkedes aldrig. En foreslår dog at jeg opretter en reklamation  så sagen kan bedømmes. Men pludselig da jeg opretter denne  vil de i stedet have varen retur. Efter at have skrevet flere mails frem og tilbage står det klart; De har ingen intention om at lave et afslag på prisen. Varen skal blot retur igennem deres reklamations-flow i stedet. Så efter mange spildte mails med rigeligt med gentagelser  opretter jeg blot en normal returnering.HVAD SÅ NU? Ja... ""Leder af det danske Zalando-team"" har lovet at jeg får udbetalt midlerne på min konto i forbindelse med sletning af denne. Men nu er jeg her ved tredje gentagelse i tvivl om det overhovedet kommer til at ske  da to i streg har afvist at det er muligt I øvrigt burde jeg havde modtaget pengene fredag d. 18. februar 2022 - hvilket var grunden til at jeg forsøgte at sende en rykker i dag.HVAD SÅ NU?Ja  hvem ved. Måske ender det med at Zalando igen har glemt at læse hele historikken. Eller måske trækker de i land  og så må vi jo tage sagen videre med e-mærket i stedet. For de har jo lovet en ting  men nyder tydeligvis at trække ting i langdrag.Min anbefaling er at hvis du som kunde er sikker på at størrelsen passer; Så kan du sagtens handle der  hvis du har et gavekort. Hvis du er det mindste i tvivl ville jeg i stedet kæmpe for at få udbetalt gavekortets oprindelige værdi. Og da betale ordren normalt efterfølgende  så en normal refundering til evt. kort kan finde sted.Og skal du ellers i kontakt med Zalando via mail  så vil jeg anbefale at du gang på gang gentager hele sagsforløbet. Ellers får du blot et svar om X  trods du spørger indtil noget om Y...."
__label__1 ,Jeg bestiller en ordre til hjemmelevering.Ikke nok med at min ordre bliver sendt af 4 omgange  så er den første af de 4 pakker nu blevet leveret til et udleveringssted i stedet for på min adresse  hvilket er enormt frustrerende når jeg bestiller hjem til.For det andet er det kun 1 ud af de 4 pakker der er sendt  det er nu snart en uge siden at ordren blev bekræftet. Det er enormt svært at finde ud af hvor og hvordan man skal skrive til jeres kundeservice  det er nu lykkedes.I selv samme ordre har jeg nu fundet ud af at en af varerne står som at jeg har annulleret den  hvilket jeg ikke har  samtidigt har jeg ingen besked fået om at varen fx ikke var på lager mere eller at jeg skulle have annulleret ordren.
__label__1 ,"Jeg bestilte et par støvler med en ""prøv og betal senere""-funktion. Jeg fik betalt lidt for sent (samme dag som der kom en rykker) fordi jeg ikke havde modtaget nogen faktura. Men jeg fik fat i en medarbejder via chat som bekræftede  at nu hvor jeg havde betalt samme dag  så skulle jeg ikke betalt de 100 kr.Sidenhen er det ellers gået amok med rykkere fra Zalando  både på mail og med fysisk brev. Jeg har endda fået en særskilt mail om at alt er betalt og det står også inde på hjemmesiden. Alligevel bliver de ved med at sende mig breve om at jeg ikke har betalt det udestående beløb  det er dybt ubehageligt. Det er sidste gang jeg handler hos Zalando  det er så ubetryggende!"
__label__1 ,Hvor er det besynderligt at Zalando i mange tilfælde råder deres kunder til  at købe anden størrelse end den man sædvanligvis køber  for så at erfare at følger man deres opfordring modtager man en vare der  i vores seneste tilfælde  er for stor – og da vi modtager varen 4 dage efter købet er prisen på den specifikke vare steget med 45%  og Zalando vil ikke matche deres egen pris ved en ombytning  uagtet at det er DERES misvisende vejledning der ligger til grund for miseren - det finder vi værende en noget usympatisk måde at drive virksomhed på.Zalando har gratis returnering  så for at være sikker på at modtage sin normale størrelse kan man så bestille dén og en mindre og en større  og returnere de to der ikke passer - men det kan vel ikke være Zalandos intention at bebyrde sig selv med den mængde ekstra arbejde  og hvor befordrende er det for det altid aktuelle klimaaspekt med al den transport?
__label__1 ,Jeg har dd modtaget et incassobrev pga manglende indbetaling af køb og efterfølgende to rykkere  jeg har handlet pr efterkrav i december ( fordi hverken kortbetaling eller mobilpay virkede) Jeg har IKKE modtaget opkrævning og heller ikke modtaget rykkere. Incassobrevet er fra Alektum  som måske skulle forlange dokumentation fra Zalando INDEN de sender breve til kunder. Jeg handler ALDRIG hos Zalando igen.
__label__1 ,"Jeg har bestilt en ring som gave hos Zalando  og til den ordre har jeg brugt en rabatkode som nu er udløbet. Selve ordren var fin  og der var ingen problemer  som jeg heller ikke har haft før. Jeg modtog ringen og gav den i gave  og det viste sig så at være den forkerte størrelse. Da rabatkoden ikke duer længere skrev jeg så til kundeservice om hjælp. Her fik jeg så at vide at det kunne jeg ikke  da der var gået mere end 10 dage siden jeg bestilte den. Det er 12 dage siden i dag. For det første er det for dårligt  og da jeg selv er inde og læse omkring deres ombytningsregler står der intet om dette  blot at man skal kontakte kundeservice hvis der er sket en prisændring. Da jeg så spørger manden i livechat hvor man kan se dette omkring de 10 dage  får jeg så at vide at det ikke står nogle steder  men at det er hans ""admin"" som har sagt det til ham. Dermed er det ikke engang noget der kan henvises til og  man får derfor indtrykket af at det er noget der bliver opdigtet. Derudover spørger jeg så om jeg selv kan snakke med denne admin  men får at vide at jeg må ringe på mandag.Når det ikke står nogle steder  burde ombytning gælde på samme måde som returretten på 100 dage. Jeg har aldrig modtaget så dårlig service nogle steder fra  og selvom jeg mange gange har handlet hos dem før  så vil jeg ikke gøre det igen efter denne oplevelse.Jeg har nu fundet ringen billigere et andet sted. Og derfor kan bytte være lige meget  hvilket er rart da jeg ikke har lyst til at støtte et firma der er så ligeglad med deres kunder."
__label__1 ,Jeg må ikke ombytte min gave…. Jeg har fået en fødselsdagsgave der er købt fra Zalando. Det var den forkerte størrelse så jeg kontaktede Zalando for at høre hvordan jeg ombytter denne gave da der var brugt en rabatkode. Jeg får at vide at jeg ikke kan få byttet gaven uden det skal koste mig ekstra… Kundeservice siger at Admin har bestemt at jeg ikke kan få byttet gaven til den samme pris. Admin siger at der maks skal gå 10 dage fra bestillingsdatoen for at man kan ombytte varen. Jeg spørger kundeservice “Hvor står det på hjemmesiden” og så får jeg at vide at det ikke står på hjemmesiden og det er noget Admin har bestemt. Det kan man da ikke barre gøre. Det er falsk information for kunderne når der står at de vil refundere beløbet og betale differencen på deres hjemmeside. Dårligeste oplevelse nogensinde….
__label__5 ,Alt i orden. Har handlet der længe  og har aldrig haft problemer. Fint sortiment  priser ok  gratis fragt og fremfor alt: Problemfri omkostningsfri returservice  ingen vrøvl eller spørgsmål  og penge retur med det samme.
__label__1 ,"Jeg har ved en betaling til Zalando muligvis glemt at skrive ordre nr på indbetalingen. (Det er hvad Zalando selv mener) De penge som zalando for ind på kontoen  bliver åbenbart ikke tjekket yderligere  og jeg får efterfølgende et brev fra inkasso  da jeg står til ikke at have betalt min regning.Kontakter Zalando som siger "" vi ved ikke hvad proceduren er  du må selv kontakte inkasso"" ....  hvordan gilen kan i ikke vide det.Nå jeg ringer til inkasso og forklare  der er sket en fejl  jeg har betalt  hvad gør vi. Inkasso siger "" vi kan intet gøre  før Zalando kontakter os  da vi arbejder for dem. Vi råder dig til at betale regningen til os  så der ikke kommer yderligere renter m.m. på.Dette gør jeg  så har jeg betalt 2 x regning plus 700 kr I inkasso gebyr.Jeg kontakter zalando i utal af gange. Og flere gange siger de at jeg selv skal kontakte inkasso tiltrådt for at jeg har fortalt dem at inkasso intet vil gøre.Jeg bliver ignoreret hver gang jeg skriver en mail.Virkelig ringe service  den er ikke eksisterende. Det er at pisse på folk.Farvel penge og farvel Zalando"
__label__1 ,Lad være med at returnere varer. Personalet stjæler dem og pengene går ikke ind på kontoen!
__label__1 ,Jeg har aldrig oplevet en dårligere service. Får fint mine varer fra Zalando. Da 3 af varerne er for små i størrelsen bliver jeg rådgivet til at lave en ny ordre og sende de 3 varer retur. Det gør jeg. Nu har jeg fået de 3 varer i en større størrelse og Zalando bekræfter at have modtaget de 3 varer der var for små. Nu får jeg at vide at beløbet for den sidste ordre nu bliver lagt ind som en kredit og de ikke vil tilbage betale til mit kreditkort. Jeg har aldrig oplevet større bondefangeri!!!
__label__2 ,Virkelig flabet kundeservice  jeg spurgte om hvorfor jeg kun har modtaget en refundering da jeg skal have to så svare de tilbage at det er nok procenten du har fået tilbage. Og at jeg vil modtage resten når den er modtaget som jeg skrev til dem er der sket en fejl de har byttet om på taskerne så den er registeret i systemet. Det forstod de åbenbart ik sikke en diskussion de gjorde det til…
__label__1 ,Alt i alt rigtig dårlig service. Bestiller en vare og modtager aldrig varen. Ringer til flere forskellige medarbejdere der siger de vil ringe tilbage til mig  men jeg får aldrig noget opkald. Jeg har endnu ikke fået pengene tilbage efter snart en måned. Og min pakke er åbenbart blevet returneret inden jeg har fået nogen afhentningsbesked. Jeg bestilte varen med en 10% rabatkode og medarbejder siger det ikke er muligt at give mig denne igen selvom det er deres fejl jeg aldrig modtog min vare. ik køb på zalando. Ikke særlig behjælpeligt personale. Fraråder det kraftigt.
__label__5 ,Tusind tak for lynhurtigt levering  Bestilte i weekenden og pakken kom i dag. Mandag.  Overrasket positiv over levering. Skoen er også behagelig og er glad for dem. Tak.
__label__5 ,Elsker Zalando.dk - Jeg har efterhånden bestilt derfra gennem mange år nu  og har haft få problemer med zalando  men det får vi nemt løst sammen. Har prøvet lidt af hvert  og skriver bare til deres kundeservice  og finder en løsning.Det er også mega fedt med deres opdatering med pre-owned tøj. Så får vi genbrugt det gamle tøj på en god måde.Mvh Emma
__label__1 ,Jeg har været kunde hos Zalando i mange år  og har indtil nu været glad herfor. Det betyder også at jeg har lagt 1000-vis af kroner hos Zalando gennem årene. Nu er der imidlertid blevet ændret i mine betalingsmuligheder uden jeg er blevet forklaret hvorfor  således at jeg kun kan betale med bankoverførsel! Jeg kan altså hverken betale med betalingskort  MobilePay  PayPal eller deslige. Jeg kontakter derfor Zalando per mail og får en standardsvada om at det kan skyldes bl.a. mangel på kreditværdighed  manglende betalinger mv. Hvilket på ingen måde gør sig gældende for mig. Jeg er i den grad kreditværdig og har ikke et eneste økonomisk udestående med Zalando (eller andre for dens sags skyld). Da jeg ikke kan genkende mig selv i nogle af de oplistede begrundelser for at fjerne de gængse betalingsmuligheder  ringer jeg til Zalandos kundeservice. Her bliver jeg mødt af den samme standardsvada og en mildest talt ikke serviceminded medarbejder  der oplyser  at det kan der ikke ændres på. Han forklarer på intet tidspunkt  hvorfor mine betalingsmuligheder er fjernet for mig. Han end ikke slår mig op i systemet  men taler kun i generelle muligheder og termer. Og fastholder  at det ikke kan laves om  og at der er ingen hos dem  der kan hjælpe.Det kan simpelthen ikke være rigtigt  at man på den måde må forskelsbehandle kunderne - idet  der gives forskellige muligheder for betaling - uden at begrunde hvorfor. Når man ikke begrunder hvorfor en ændring sker  har man som kunde ikke mulighed for at komme med indsigelser. Det er hermed slut for mig med at bruge Zalando. Desværre  da jeg ellers har været glad for jer igennem årene. Jeg må i stedet lægge mine penge hos konkurrenterne Asos og Boozt.
