rating,review
__label__1 ,min mor fik en dårlig behandling af alhun fik tilsagn om billån som derefter blev trukket tilbage pga for lavt rådighedsbeløb dette er dog meget langt over de 7000 som banken forlanger af en enlig da der bliver gjort opmærksom på det så bliver der skiftet grund for stor gæld gæld er kun realkreditlån på ca 50% af boligens værdidet var nu i en meget uhøflig tone fra rådgivers side som om at hun jo skal forstå at hun har en meget dårlig økonomi tiltrods for hun anses for velhavende i andre banker..kunne al bare være ærlige og indrømme at de er diskriminerende over for alder så havde man da en reel grund selv om det er forbudt
__label__5 ,virkelig godkompetent og tryg rådgivning samt hurtig sagsbehandling. jeg er meget tilfredstak!
__label__5 ,godhurtig og kompetent rådgivning - til god pris. grøn profil gjorde det sidste i forbindelse med finansiering af plug-in hybrid.
__label__5 ,super hurtig behandlingstid på ansøgning om billån. lave renter på grønne biler. er meget tilfreds.
__label__5 ,super servicenemt behandlinghurtig svarden bedste lån pris og terms and conditions jeg kunne finde. jeg er meget tilfreds og er så taknemmelig al finans hjælp mig at købe min elektrisk drømmebil og hjælpe med at udlede mindre co2.
__label__5 ,super service og dygtige rådgivere
__label__5 ,fin sagsbehandlinghurtigt og nemt.
__label__5 ,super oplevelse. :-)god betjening og billigt grønt billån.
__label__2 ,de er fine & hurtige nok at kommunikere med. men at der ikke findes en ordentlig måde at se en status på ens billåner ikke i orden.
__label__5 ,grønbillån godt produkt og hurtig betjening
__label__5 ,hurtigtnemt og lav rente.
__label__5 ,mega hurtig og god service
__label__5 ,alt virkede efter bogen. uden problemer. hurtig svartid på alt henvendelse.
__label__5 ,super kundeservice. gode og billige lånemuligheder.
__label__5 ,meget hurtig betjening og svar på mail - tak for hjælpen helle
__label__5 ,altid flinke og dygtige medarbejdereder løser alt i en fart. meget sikkert og god service får man hos al finans.
__label__5 ,hurtig svar og oprigtigt hjælpsomme kunderådgivere
__label__5 ,grønt billån. deres kunde support er i verdensklasse super søde i telefonen og hjælpsomme. hurtig feedback på henvendelser.
__label__4 ,hurtig og nem ekspedition på forespørgsel
__label__5 ,seriøsundersøger om prisen på bilen er ok.og prisen er i den gode ende
__label__5 ,hurtigt svar og en rigtig fair pris - sådan skal det være
__label__5 ,super hurtig respons
__label__5 ,vi havde nogle problemer med at finde den rigtige bilså vi ændrede lånebeløbet flere gange under vejsmen al finans var meget flinke og forstående. super behandling.
__label__5 ,tak dejligt at får hjælp
__label__5 ,jeg ansøgte om lån om aftenenringede dagen efter for at følge ophvor jeg blev lovet at de ville kigge på det i løbet af dagen. få timer efterfik jeg en mail om at tingene var faldet på plads. det forløb hurtigt og gnidningsfrit. dem jeg talte med i telefonen var meget høflige og havde fuldstændig styr på hele forløbet. vil derfor gerne anbefale andre at benytte sig af dette firma.
__label__5 ,hurtigt svar nemt og bekvemt og gode renter på elbil lån
__label__5 ,ordentlig og god behandling. transparent.
__label__5 ,meget hurtig sagsbehandling. ingen problemer overhovedet!!!
__label__5 ,alle gjorde sit for at lånet på bilen blev bevilget. på trods af de manglende dokumenter fra låntager..special tak til ditte 
__label__5 ,syntes det er et meget fint billån de yder.
__label__5 ,i er hurtige med besvarelse og det hele fungerer upåklageligt.desuden med en bilrente der eryderst kunkurencedygtig
__label__5 ,de var meget hurtige til at give mig et tilbud
__label__1 ,jeg er hamrende utilfreds med den emsighed som al finans ligger for dagen i forbindelsen med mit billån. først påstår de at jeg skylder penge til gældsstyrelsen. dette bliver straks tilbagevist af styrelsen. herefter kræver de at min kærestes økonomi skal indgå som en del af handlen. bilen koster 250.000 kr. og jeg udbetaler 90.000 kr. dvs. alf riskirer ikke at tabehvis der måtte ske mig noget - gud forbyde det. hvorfor skal min kæreste indblandes i mit bilkøb? hvis de ikke stoler på mig - så vil jeg ikke have noget som helst med denne urimelige bank!!!
__label__5 ,fantastisk servicekort tid efter ansøgning fik vi svar
__label__5 ,god sagsbehandling og hurtig tilbage melding. de bedste anbefalinger herfra . gitte
__label__5 ,da vi havde udset os en kia niro phev. som vores næste bil søgte vi på nettet for muligheder for billig grøn finansiering. vi fandt al finans der med deres grønne lån bare havde en rigtig lav rente. servicen har bare været i top under hele købsforløbet ...hurtige svar tider og hjælp da vores behov ændrede sig undervejs. så stor tak til christina og helle for deres gode service og godt humør 
__label__5 ,hurtig og seriøs betjening og imødekommenhed
__label__5 ,profesionelle medarbejdere som tager deres arbejde seriøst. anbefales stærkt. deres grønne lån er perfekte.
__label__5 ,en fuldstændig digital operation. hurtig og fejlfri. samlede hurtig slinger fra os op. lidt imponerende koncept.
__label__5 ,nem måde at ansøge på. meget hurtig behandling
__label__5 ,ukomplicerethurtigt. hjælpsomme ved spørgsmål
__label__5 ,hurtig ekspederingog skøn kundeservice!
__label__5 ,dygtige medarbejder løser tingene asap. fulde anbefaling herfra.
__label__5 ,hurtig og troværdig håndtering af låneansøgning med tilhørende vejledning.
__label__5 ,fin og hurtig ekspedition til meget flotte vilkår.
__label__5 ,det er den venligste og mest professionelle behandling jeg nogensinde er blevet mødt med i finansbranchen i danmark.
__label__5 ,så utrolig professionellehjælpsomog søde. jeg vil stærkt anbefale al finans til alle jeg kender.tak for handlen.med venlig hilsencatherine hettich jensen
__label__5 ,det har været en let og rigtig god oplevelse at ansøge om lån
__label__5 ,super kundeoplevelse flinke og imødekommende personale har kun godt og sige om al finans
__label__4 ,hurtig behandling af lånesagrimelige vilkårvi er glade.
__label__5 ,mega god service på trods af systemnedbrudgod kommunikation og søde menensker på telefonen. så tak for det!
__label__5 ,i første omgang havde vi fat i hellehelle var mere end hjælpsom og svarede hurtigt hele vejen igennem. det var en fantastisk oplevelse. efter lidt misforståelser med bilforhandleren endte det medat vi måtte få lavet papirerne om ved al finans grundet noget opstartsdato. her fik vi fat i christina. systemerne var nede men hun ville klare dem som det første næste morgen. klokken 8:15 havde vi papirerne! det har været et smertefrit og trygt forløb hele vejen og her har man med menneskerat gøre der ved hvad det vil sigeat passe sit arbejde og hjælpe sine kunder!
__label__5 ,hurtig og nemt systemogså i kundeserviceflinke og hurtige
__label__2 ,på bilsælgerens hjemmeside er der en betaling på 10%.det er anderledes i tilbudet fra al finans. hvorfor?bilsælger:bilens pris169.000 krudbetaling16.900 kral finans:sags nr. 150617pris 169.000 kr.udbetaling 25.350
__label__4 ,det var rigtig nemt at låne penge og det tog ikke ret lang tid. god behandling
__label__5 ,tak!! var så vigtigt 
__label__5 ,ikke nogen problemer med at låne penge til en ny hybrid bil.hurtig behandling af ansøgning og en billig rente. jeg låner helt sikkert når bilen skal udskiftes igen på et tidspunkt.
__label__5 ,til køb af elbil valgte vi al finans. renten var højere end den billigste konkurrent men åop var lavere og det er jo den pris man betaler når det hele regnes med.både kommunikation pr. mail og telefon var med hurtige svartider og totalt oplevede vi særdeles god service ved finansiering af vores bilkøb.
__label__5 ,nem og hurtig ansøgningmed god rådgivning
__label__2 ,køber toyotahybrid bil får et lån der godt men så ringer en dame og siger at min bil ikke er en grøn bil så jeg skal have et nyt lån og det er meget dyre
__label__5 ,det gik forrygende nemt og enkelt. super service.
__label__5 ,super god serviceog altid hjælpsom
__label__5 ,de har hjulpet os med finansier vores bil tilfreds
__label__5 ,problemløst og hurtig ekspedition samt markedets billigste løsning.
__label__4 ,flinke og hjælpsomme medarbejderedog et lille minus al-finans ikke kan færdiggøre lånet i weekendernederfor 4 stjerner og ikke 5tak for hjælpen christina 
__label__4 ,en lidt langsom sagsbehandling men flinke folk
__label__5 ,nem hurtig ansøgningmed rar og venlig korrespondance. ren tilfreds
__label__5 ,super hurtig tilbagemelding efter henvendelse samt gode lånevilkår.
__label__5 ,klar og tydelig tilbagemelding. hurtig responsog hurtig svarogså på telefonopkald!
__label__5 ,utrolig hurtig og god service i forbindelse med finansiering af tesla. super fin rente. tak til christina for god service!
__label__5 ,fint og smidigt forløb med rigtig fin service.
__label__5 ,billigt lån og god service over tlf. 
__label__5 ,kan kun anbefalesalt gik utrolig nemt
__label__1 ,jeg køber en hybridbil og tænker en lav rente og udbetaling på 10% det lød da meget godt. problemet er baredet er ikke det de tilbydernår man først har ansøgt. tilbuddet lyder på 15% i udbetaling - og da jeg spørger hvorforfår man et svar man absolut ikke kan bruge til nogetdet er ud fra en vurderingikke særlig professionelt :-( ..og nejjeg er ikke i rkidårlig betaler eller skylder penge andre steder.
__label__5 ,super tilfreds. efter låneansøgning til ny bilfik jeg svar på under 24 timer.god servicehåber det videre forløb bliver lige så godt.
__label__5 ,al finans er super proff de svare hurtig på mail så ++++ herfra
__label__5 ,god samarbejde med al finans samt vores konsulent per ankersen som altid er tilgængelig
__label__5 ,hurtig service
__label__5 ,al finans kan jeg varmt anbefale de er hurtig og imødekomme samt fair priser.
__label__5 ,seriøst og holder altid hvad de loverkan varmt anbefale al-finans
__label__5 ,hurtig og problem fri godkendelse til markedets laveste rente
__label__5 ,5 stjerner.det gik mega hurtigt med svar tilbage. de spørgsmål vi havde og ringet om fik vi svar på. de var så behagelige at tale med. så det er ikke sidste gang vi bruger al finans.
__label__5 ,fik en rigtig god behandling over tlf og lånet gik igennem uden problemer. kan klart anbefale al finans til andre
__label__1 ,mega dårlig service. først blev min kæreste og jeg godkendt til et billånog lige inden vi skulle underskrive papirerne med forhandlerentrækker al-finans i landog vil ikke låne os pengene alligevel.
__label__5 ,hurtig og fantastisk service. varm anbefales for grøn billån. tusind tak 
__label__5 ,super ekspeditionvh. lars p.
__label__5 ,super god og hurtig behandling ved ansøgningog absolut det bedste billån ved køb af en miljøvenlig bilkan klart anbefales.
__label__5 ,fantastisk hurtig og professionel respons. helle der var min rådgiver har hele vejen igennem været der 110% for mig i forbindelse med min køb af ny el bil. jeg mødte service og venlighed på højt niveau og det skaber tryghedhvilket er alt afgørende når man har med penge at gøre. tak!
__label__5 ,effektiv og hurtig behandling.nemt at gå til.hurtigt svar og bevilling.billig rente og lave omkostninger.
__label__5 ,hurtig og yderst fornuftigt lån er tilbudt og god dialog
__label__5 ,meget hurtigvenlig og positiv behandling.tusinde tak.
__label__4 ,min oplevelse med al finans starter - som så mange andre herinde - med en ansøgning om et grønt billån. alt er fintmedarbejderen er ekstremt behjælpelig og jeg har i virkeligheden ikke det store at sætte en finger på. jeg vidste på forhånd at det forhåndsgodkendte lån ville udløbe inden min bil kunne blive leveretmen jeg var blevet forsikret om at jeg bare skulle sige tilså blev det forlænget - no questions asked.da vi kommer tættere på leveringsdatoen for min bilhenvender jeg mig igen for at få opdateret tilbuddetså det igen er gældende. denne gang kommer jeg forbi en anden medarbejdersom - ud fra min opfattelse - nærmest starter forfra med sagen og igen begynder at spørge ind til økonomi; hvorfor min kone ikke er med på lånetosv. på dette tidspunkt er vi ganske få dage før jul og jeg udtrykker min utilfredshed over at der nu bliver skabt usikkerhed omkring lånet og at det øjensynligt ikke bare er en pro forma forlængelse som lovet. det ender dog fint.hvis vi efterfølgende spoler frem til starten af det nye årså valgte jeg her at gøre brug af min lovbestemte 14-dages fortrydelsesret og i stedet bruge danske bank til finansieringda de har et endnu bedre finansieringstilbud til elbiler.der var ingen sure miner fra al finans og eftersom jeg fortsat var inde for perioden med fortrydelsesretså var det fint.i går bad jeg så om at få oplyst det skyldige beløbså danske bank kunne indbetale dette. det er sådanat når man gør brug af fortrydelsesrettenså er det omkostningsfrit for kredittageren - med undtagelse af de udgifterder måtte have været til det offentligealtså tinglysningsafgifter.alligevel inkluderede al finans - ulovligt - 4.250 kr. i deres opgørelse. henholdsvis 3.000 kr. i ekspeditionsgebyr og 1.250 kr. i forsikringsadministrationsgebyr (panthaverdeklaration).efter at have rettet henvendelsehar jeg indtil videre modtaget en indrømmelse i form af lovning om at få det ulovligt opkrævede ekspeditionsgebyr udbetaltmen al finans fastholder fortsat de resterende 1.250 kr. i panthaverdeklaration. årsagen fra al finans lyder på at pengene er brugt.faktum er bareat der tale om en omkostning til et privat forsikringsselskab - og ikke en offentlig myndighed. derfor har kreditgiver absolut ingen ret til at opkræve pengene. sådan er spillereglerne og de er udformet til fordel for forbrugeren. citat fra §19stk. 4 i lov om kreditaftaler:[...] kreditgiveren har ikke ret til nogen anden kompensation fra forbrugeren i tilfælde af udøvelse af fortrydelsesretten bortset fra kompensation for eventuelle omkostningersom kreditgiveren har betalt til offentlige myndighederog som ikke kan refunderes.afslutningsvis vil jeg nævneat jeg blev kontaktet telefonisk mens jeg skrev denne anmeldelse. jeg vil tilbageholde personens navnmen blot nævne at vedkommende var tydeligt frustreret over min vedholdenhed og overfusede mig med beskyldninger om at have kontaktet alt for mange forskellige afdelinger og at jeg havde forvirret dem internt ved ikke at kontakte den rette person. faktum er bareat det kan være svært at finde rundt inår jeg i månederne op til nu er blevet henvist til flere forskellige emailadresser og når vedkommendeder brokkede sig telefoniskikke selv skrev under med navn i emails fra vedkommende.derudover kan jeg undre mig overat det overhovedet skulle være muligt at foretage en førtidig indfrielsenår jeg inden da allerede har gjort opmærksom på at jeg vil gøre brug af min fortrydelsesret. jeg tænker at den oplysning må fremgå et sted i systemernesåledes at man dermed ikke opkræver ekstra gebyrer ulovligt.samtalen afsluttede med at vedkommende ville bede juraholdet om at ringe til mig. det skal de være noget så velkommen til at gøre. lovteksten er ekstremt klar på dette område og jeg har absolut intet problem med at tage principsagen videre til det finansielle ankenævnforbrugerombudsmanden eller lignende.opdatering:er efterfølgende blevet ringet ophvor jeg modtog en undskyldning og blev forklaretat der er sket en fejlog at jeg naturligvis skal have det fulde beløb tilbagesåledes at jeg kun hæfter for de omkostningerder har været til det offentlige.det endte altså fint i sidste endeom end jeg gerne havde været uden dette forløb. det kan til dels have været min egen skyld for at kontakte al finans over for mange gangesåledes at jeg har ramt flere forskellige personer - men jeg ville trods alt bare sikreat pengene blev betalt tilbage.ender med at hæve min bedømmelse fra 3 til 4.
__label__5 ,altid services i topklasse og personalet er nemme at snakke med hvis man skulle have nogle spøgersmål
__label__5 ,virkelig god kundeservice og hurtigt svar og hjælp med det sammen hvis der var noget kan kun anbefalde dem
__label__5 ,super fin oplevelse og kundeservice. stærk på billån til grønne biler. kontakt al direkte og ikke via link fra eks. bilbasen eller andet. det blev min rente væsentlig billigere af
__label__5 ,jeg har sjældent oplevet så god en service mht. hjælpsomhed/responstid/stå på hænder tidfor vores bilkøb. hvis det er serviceniveauet i resten af banken - så bliver jeg da nød til at skifte bank. stor tak til helle & irene.;-)
__label__5 ,søgte en finansering til et elbils lånog havde svar og finansering inden for en timesuper service og hurtige svar. kan kun anbefales.
__label__5 ,jeg valgte al finans på grund af produktethvor deres billån var væsentlig lavere end i min egen bank. desuden viste det sigat al finans også udviste en hurtig og effektiv sagsbehandlingog alle de medarbejdere jeg var i kontakt med var meget hjælpsomme og positive. så alt i alt en god oplevelseog en tilfreds kunde.
__label__5 ,god og kompetent rådgivning og alt gik hurtigt og let over nettet.
__label__5 ,hurtig responsog kundeservice der er tilgængeligehjælpsomme og profesionelle
__label__1 ,det dårligste selvskab. - vil ikke anbefale alfinans på nogen måde. efter 2 5 år med leasing kontrakt og man så ønsker at komme ud er det ikke muligt at få lov at købe sig ud. eller lade en anden overtage resten af kontrakten. jaforhandleren af bilen mente at man altid lavede en kontrakt så den galt 12 måneder af gangen. og kan forstå at dette selvskab er det eneste der ikke er villig til at opsige en leasing kontrakt før tid. hvor samtlige andre har løbende plus en måned!
__label__5 ,hurtige svartider enkel og overskuelig ansøgning.
__label__5 ,fantastisk god servicevenlige og imødekommende.
__label__5 ,super god behandlingtog 36-48 timer at blive godkendt...rigtig god rente 1.25% kan varmt anbefales til en golf 7 hybrid...mangler lige det sidste i forløbet at sælger ringer og siger at jeg kan hente bilen og hun har modtaget pengene tænker det bare er en formel sag ... god jul
__label__5 ,behagelig kommunikation med diverse medarbejdere med anvisninger til både det ene og det andet. meget hjælpsommefleksible og hurtige. dertil den særdeles fornuftige rentesats. stor ros herfra...
__label__5 ,det er både nemt og hurtigt
__label__5 ,var super hurtige til at hjælpe med at få opsat vores billån. flinkt personale at snakke med i telefonen og super hurtige til at hjælpe og få ordnet alting på blot få timer over email. ville klart anbefale at kigge på dem hvis man skal have et lån.
__label__5 ,helt fantastisk service. hurtige svargod hjælp over telefonennemt og bekvemt.
__label__5 ,virkelig god service og hurtig ekspedering fra finansieringskonsulent christina mathilde hjortkjærselv efter en omtumlet vej igennem købsprocessen (på grund af bilfabrikanten). ligeledes den bedste rente inkl. etableringsomkostninger på markedet. kan kun anbefales!
__label__5 ,kan klart anbefale at anvende al finans til finansiering af bilkøb. let ansøgningsproces og hurtig svar.al finans havde brug for ekstra oplysninger da jeg har et studielånmen efter ganske lidt korrespondance pr mailblev de sidste spørgsmål afklaret og mit lån blev godkendt kort efter.ydelsen er lavere end jeg har kunne finde andre stederså heller ikke her har jeg noget at udsætte.er glad og taknemmelig forefter kun 6 dage efter ansøgningenat kunne sætte mig ind i min nye bil.
__label__5 ,al finans har hjulpet os med finansiering af el bil. super god kundeservice og hurtig sagsbehandlinglavere renter og lave omkostninger
__label__5 ,har brugt al-finans de sidste mange år og har lige betalt min bil ud. det gik nemt og hurtigt. skulle have ny ekstra bil og valgte igen al finans - især denne gang pga. deres super tilbud om grønt bil-lån. det var hurtigt og nemt og med en så sød og venlig finansieringskonsulent som melisa celik kan man virkelig kun anbefale al finans. stor ros herfra.
__label__5 ,supergod proces med al ifm grønt billån . kan klart anbefales! det er svært at få øje på huller i osten nogen steder. hurtig tilbagevendenpræcis beskrivelse og forløb og smidig låneudfærdigelsejeg anmodede om et billån torsdag. fredag var tilbud lavet og tirsdag var pengene klar. min egen bank (lsb) snorksov.
__label__5 ,er mere end tilfreds med alfinansbilligt hybrid lån 1.25% i rentealtid klar til at hjælpe med at rette lånet tilimens jeg forhandlede med sælgeren om slutprisen på bilen !v.h michael
__label__5 ,på trods af at min egen bank ikke kunne hjælpe mig med et billån med en udbetaling på 10%så fik jeg godkendt et billån meget hurtigt hos al finans. rente og åop er udemærket ift. mange af de andre selskaber der udbyder billånså jeg er tilfreds med betingelserne og er glad for at al finans valgte at hjælpe mig.
__label__5 ,super kundeservice og hurtig behandling af billån. jeg kontaktede al finans i forbindelse med et lån til en elbil. der gik små 3 hverdage og så fik vi lånepapirene. alt i alt en rigtig god oplevelse og måske markedets laveste elbillån rente ! kan varmt anbefales !
__label__5 ,jeg blev ringet op af christinada jeg havde oprettet 2 billån ved en fejl. dette blev løst meget hurtigt og få minutter efter blev mit billån godkendt. det kunne ikke være gået bedre!
__label__1 ,meget utrygt at være sælgersom sælger skal man vente op til flere dage på at modtage pengene fra handlen. man skal sådan set udlevere sin bil uden at vide om der kommer nogle penge. al finans sender nemlig først lånedokumenter til køber når bilen er omregistreret i købers navn. det vil sigeat hvis køber efterfølgende vælger ikke at underskrive de lånedokumenterså får sælger ingen penge.!udover at det er utrygt for sælgerså gør det samtidig salgsprocessen langda man skal sidde og vente på at al finans danner lånedokumenter mv. hvis man vil sikre at de bliver underskrevet. tænker også at køber må føle det utrygt at skulle skynde sig at godkende en låneaftale sammen med sælgerda det ikke giver god lejlighed til at gennemlæse dokumenterne fra al finans
__label__5 ,har købt en vw passat plug-in hybrid. al finans har et grønt billån et en yderst fordelagtig rente. så det kan simpelthen ikke bliver meget billiger at låne pengene. jeg har lånt direkte hos al finans og har sparet provisionen til forhandling. det kan godt svare sig.
__label__5 ,super god service!enkeltnemt og overskueligt produkt. al finans er - må jeg indrømme - meget hurtige i deres sagsbehandlingyders imødekommende og utrolig god dialog. kan kun anbefales
__label__5 ,simpelthen så god service og hurtig svar. kan klart anbefales!
__label__5 ,godt produkthurtig servicegod tilbagemelding og god telefonisk behandling
__label__5 ,det var hurtig og problemfri sagsbehandling. forløbet var som sådant helt perfekt.
__label__5 ,supergod servicevenlig og forstående medarbejdere og et virkeligt godt tilbud om lån. skønt at blive behandlet med værdighed og imødekommenhed.
__label__5 ,vi skulle låne penge til en ny bilog bestilte et tilbud fra al finans. dagen efter blev vi ringet op af en venlig konsulentsom bekræftede at det kunne lade sig gøre.vores tilknyttede konsulent (christina) besvarede alle vores spørgsmålog aldrig senere end dagen efter (ofte med det samme).der var (ekstraordinær) god service gennem hele processen.jeg kan kun anbefale al finans til andreder skal have finansieret deres nye bil.
__label__5 ,det er det bedste og billigste finansiering jeg har gjort længe..overvejelsen var peugeot finansmen i sidste time faldt jeg over grønt al lån til min 3008 hybridsom gjorde en kæmpe besparelse på lånets løbetidalt professioneltkan stærkt anbefale al-finansså stærkt at jeg skal tage mit sammen til flytte mine aktiver til al-banken ;) tak for god service og behandling.
__label__5 ,jeg kan kun anbefale alleder tænker på el bil eller hybridbil at benytte al finans. fuldstændig gennemsigtigt lån. professionel hjælp og rådgivning og meget løsningsorienteret. jeg skulle have bilen med hjem samme dagog de hjælpsomme folk hos al gik lige den ekstra mil for at hjælpe mig. det var simpelthen stærktog endda på en fredag med weekenden lige om hjørnet.stor tak til christina og helle for super indsats!
__label__5 ,vi har haft en rigtig god oplevelse med alfinans under vores seneste bilkøb. vi fik en konsulent (christina) tilknyttet som især var meget professionel og meget god til at tilpasse processen til vores behov. vi kan klart anbefale alfinans.
__label__5 ,virkelige søde og hjælpsom personale hos alfinans.
__label__5 ,al finans er hurtig og nem at få et lån igennem samt fornuftig rente
__label__5 ,jeg købte en ny ford kuga plug-in hybrid og valgte det “grønne” billån hos al finans. det var en super smooth proces om at få det godkendt. hele forløbet gik super nemt.
__label__5 ,meget behagelig og kompetent rådgivning. pris på finansiering kan absolut ingen matche. alt i alt en super god oplevelse
__label__5 ,super fin og hurtig betjening
__label__4 ,jeg er dybt utilfreds medat hvert afdrag tillægges et gebyr på 50 - pr. betaling. det synes jeg er mange penge pr. afdrag. beløbet må klart overstige omkostningerne forbundet med en elektronisk overførsel.al finans har givet sig tid til at kontakte mig pr. telefon og fuldt op på min utilfredshed med omkostningens størrelse. jeg håberal finans snart får kigget på den omkostning og får den tilpasset ift. nutidens omkostningsniveausom andre leverandører også gør.
__label__5 ,hurtig og professionelt til et billig og gennemskuelig bil lån
__label__5 ,venlig og hurtig betjening ved oprettelse af billån.***** herfra
__label__5 ,vi har et grønt billån hos al-finans. da vores bil pludselig var klar en uge før tidfik vi travlt med at få styr på alle tingene. mette hos al-finans var super hjælpsom og fleksibel under hele forløbet og gjorde at der var styr på det hele. vi har været meget tilfredse med forløbet og vil til hver en tid bruge al-finans igen
__label__5 ,nem og hurtig behandling. fik hurtigt svar på spørgsmål der måtte værre.
__label__5 ,super servicehurtig behandlings tid
__label__5 ,god og hurtig betjening. hjælpsomme medarbejdere og billige lån.
__label__5 ,professionelhurtig og venlig. og så er deres grønne lån til el biler jo bare så attraktivt. god service af jeanette :-)
__label__5 ,har netop fået et grønt billån hos demog er super tilfreds med forløbet og prisen hos dem. specielt stor tak til helle for den hurtige serviceså jeg kunne få bilen med hjem samme dag. :-)
__label__1 ,jeg var lig inde og sehvad de ville koste og låne 10.000hvis de blev betalt tilbage igen på 12 mdr.afdraget lyder på 12 x 1.623 = ialt 19466 krdet er en rente på 9466 krdet første år alene og det er sgu svindelisær efter at politiker har lagt løft på åop.seriøstlige meget hvor i låner...så er vilkårende bedre der ind her.
__label__1 ,uprofessionelt og rodet firma hvor der ikke er styr på noget og hvor det så efterfølgende tværes af på kundenhvor at røret smides på efter en både fjendtlig og halvflabet kundebetjening da man spørger til en manglende opkrævning fra al finans der afstedkommer at de både kræver dobbelt indbetaling og rykker gebyr på den første indbetaling.det starter virkeligt dårligt det herog der skal man være kunde de næste 8 år?jøsses!tag jeres grønne billån et andet sted hvor der er mere styr på sagerneog bedre kundeservice!
__label__1 ,dårlig-dårlig-dårlig.vores firma køber midt april 2020 produkter ved pack-tech a/s og betaler forud. såkommer der en mail fra al-finans om at vi skylder penge inkl.morarenter for ialt 239 20. ups - de glemte vel lige at spørge deres kunde først?man burde kunne forvente at al-finans spurgte deres kunde først? så skriver de og beklager og at vi ikke længere har åbenstående poster på vores konto. vi har .. ikke en konto hos dem!jeg syntes det er noget svineri og håber aldrig jeg støder på deres navn igen. og som firma vil jeg ikke anbefale dette firma da de tilsyneladende ikke har styr på deres eget foretagende.
__label__1 ,super nemt at få et lån. menikke når man skal have hjælp til at overdrage et lån til den anden part på lånekontrakten. så tager de ved 6800 kr de siger der skal oprettes et helt nyt lån i mit navn som i forvejen står på kontrakten. der kan vel laves en overdragelses kontrakt fra den ene part til den anden og som så skal tinglyses det vil koste ca. 3000 ialt. hos totalkredit kunne det lade sig gøre at lave sådan en aftale. de tog kun 1000 kr i sagsgebyr.men nej ikke hos al finans. meget utilfreds. man kan ikke vide hvordan livet arter sig menjeg ved nu at der ingen dialog og hjælp er at hente hos al finans. så jeg skal videre. jeg har kontaktet jer pr. mail og skrevet mit tlf nr. menjeg fik bare en mail retur med restbeløb og et konto nummer. så hvorfor skal jeg ringe. hvorfor ringede i ikke?
__label__5 ,jeg har haft finansieret flere biler gennem al finans og har været super tilfreds med service mv. der er aldrig problemer når man vil indfriet lån eller andet og det betaler man heller ikke overpris for. meget tilfreds kunde herfrajeg benytter al finans igen.
__label__5 ,jeg havde egentlig finansieringen klar til min nye tesla 3da jeg tilfældigt faldt over al finans “grønne billån”og valgte derfor at lave en ansøgning. indenfor et par timer fik jeg svar omat min ansøgning var godkendt og har nu sparet over 10.000 kr. på at finansiere min nye bil igennem al finans 
__label__5 ,super service. nemt og hurtigt ekspedition. kan klart anbefales.
__label__1 ,hej jeg har lavet en billån ansøgning i torsdag sidste uge på al-finans online og jeg er al bank kunder og jeg var al finans kunder og jeg ernnf medlemog på al finans side dem skrive jeg kan fået en svar i maksimalt 2 timer i arbejdstiden men jeg har ikke fået...useriøst... useriøst... jeg kontakter dem i fredag og dem har sagt kan ikke ser min ansøgning.... men lige nu min bankrådgiver har ringet mig og spurgte mig hvis jeg stadig vil gerne billån så det betyder min ansøgning det var i systemet.... useriøst... lidt løgne... men jeg har fået allerede fra andre financieren firma dem giver mig svar om 10 minutter... tid er vigtigtkunderne er vigtigt...al finans lover lav rente og tilbud hvis du er al bank kundernnf medlem m.m...kun løgner hvis dem svar ikke til ansøgning eller svar efter 5 dage... jeg anbefaler heller ikke al finansmvh adrian ionitauau... det er utroligt... hvis har jeg forstået rigtigt jeg har fået det svar så senere fordi jeg er al bank kunder? er min bankrådgiver skjul? hvad skal jeg lave nu? skal jeg skifter min bankrådgiver? jeg har lavet ansøgning gennem plus kort app hvor laver reklame jeg få tilbud 2500 kr hvis jeg er nnf medlem og andre 2500 kr hvis jeg er al bank kunder og jeg får svar i 2 timer.. du siger ingenting om jeg skal snakker med min bankrådgiver.... jeg forstår ingenting mere...sidste opdatering stadig har jeg ikke fået en svar fra min billån ansøgning fra al finans... detaljeret... hvis er jeg godkendt med lån.. eller ikke... hvad koster mm... en svar på min mail... mvh adrian ionita
__label__5 ,brugte al finans til finansiering af min bil. selvom bilfirmaet er notorisk for dårlig information og at det hele skulle foregå over en højtid klarede medarbejderne hos al finans det. stor ros for fleksibilitetinformation og selvfølgelig pris :-)
__label__5 ,super tilfreds med god service fra finansieringskonsulent jan borup. leveringsdatoen på vores nye bil blev pludselig fremrykket til 23. decemberog så skulle det gå mega stærkt med at få papirarbejdet på plads lige inden juleferien. jan hjalp os igennem uden problemerså vi er meget taknemmelige!vi vil klart anbefale al finans til andre.mvh jesper
__label__5 ,fantastisk hurtigt svar og et tilbud der ikke kunne findes bedre. dialogen med finansieringskonsulenten (helle s.l) fra ansøgning og frem til udbetaling har fungeret helt perfekt og altid med ekstraordinært hurtige svartider og alt er håndteret med et smil selv da jeg midt i det hele skulle have lavet om i detda vi pludseligt valgte en anden bil. finansieringskonsulenten havde vanvittigt godt styr på tingene og jeg var meget tryg ved hele processen ifm. finansieringen. kan absolut anbefales.
__label__5 ,super god og hurtig serviceog dejligt at i har fokus på miljø med grønne bil lån:)
