rating,review
__label__5 ,jeg bestilte et hævesænkestel fra jysk møbelfabrik en mandag lidt over middagog tirsdag kl.14.00 ringede danske fragtmænd og sagde de stod udenfor med min pakke. det må siges at være hurtig levering!og da jeg havde bestilt varen blev jeg i tvivl om farven og sendte derfor et mail til firmaetog jeg havde svar 5 minutter efter.det vil jeg mene er god service :)
__label__5 ,vi købte en wegner stol. alt kørte som aftalt og varen kom hurtigt og perfekt emballeret som aftalt. det var en fornøjelse at handle med jysk møbelfabrik og kan varmt anbefale det samme for andre.ernst
__label__5 ,super betjening og man følsersig altid velkommen når man ringer
__label__2 ,fik en leveringstid på 14 dagehvilket var ganske udmærket. efter 14 dage havde jeg ikke modtaget noget! jeg var selv nød til at ringe og høre hvor mine varer blev af! der fik jeg at vide at der ville gå 1 uge mere. da der var gået 1 uge mere uden jeg havde modtaget nogetvar jeg nød til at ringe igen!! jeg fik det samme at videat der ville gå yderligere 1 uge! men nu var det helt sikkert at det ville komme om torsdagen... da jeg ikke havde modtaget nogetvar jeg igen nødsaget til at ringe for at høre hvornår jeg ville modtage mine varer!!! den efterfølgende tirsdag(ugen efter). modtog jeg så endeligt mine varer! så de 2 stjerner er udelukkende for at jeg i det hele taget fik mine varer!forsinkelser er acceptabeltså længe man bliver informeret om det!!! at man gang på gangselv skal følge op på deres manglende leveringer simpelthen under alt kritik !!!
__label__1 ,jeg bestilte i starten af marts to bordplader der skulle specialfremstilles for godt 5.000 -. efter gentagne gange at have rykketankom pladerne først den 9. maj. desværre var pladerne ikke som bestilt og det tog herefter 2 måneder!!! at overbevise jysk møbelfabrik om at fejlen var deres. i den periode var det nærmest umuligt at få dem i tale eller få tilbagemeldinger på sagens status. da de endelig godkendte klagen og lovede nye bordplader gik der yderligere 2½ måned med dårlige undskyldninger før jeg fik mine plader! helt helt uacceptabelt og meget skuffende! det kan absolut ikke anbefales at handle her! man bliver spist af med løgne og dårlige undskyldninger.
__label__1 ,har givet virksomheden op til flere chancermen det har endnu ikke lykkes demat sende de rigtige produkter i den rigtige kvalitet - ting kan købes for billigt!!!
__label__4 ,jeg købte for nylig et hæve-/sænkebord hos jysk møbelfabrik. de kan være lidt svære at få fat på via telefonmen det lykkedes at få arrangeret fragt etc. alt i alt en glimrende oplevelse og et godt produkt. vær dog opmærksom på at priser som udgangspunkt er angivet eks. moms.
__label__5 ,virkelig hurtigog god service.
__label__5 ,super god og kompetent service af mads fra kundeservice.han kunne svare på alle mine spørgsmål.vil helt sikkert handle der igen 
__label__5 ,rigtig god service! havde bestilt fire spisebordsstolehvortil jeg blev kontaktet telefonisk og vejledt vedr. forsinkelse på leveringenidet stolene ikke var på lager. jeg blev lovetat stolene kom hjem om to ugerhvilket de også gjorde. jeg blev kontaktet telefonisk dagen inden stolene blev leverethvor firmaet oplysteat de havde fået stolene på lager og de ville sende demså jeg modtog dem dagen efter.
__label__5 ,ualmindelig god service. fik feedback og tilbud samme dag som jeg havde snakken med dem. bestilling gik perfekt og hurtigt. klar anbefaling
__label__5 ,fantastisk service hos jysk møbelfabrik. jeg har haft kontakt til kim fra jysk møbelfabriksom har været enormt hjælpsom. jeg havde lidt problemer med én kontorstol. det løste han super hurtigt og til perfektion. jeg kunne tydeligt mærkeat han var interesseret i at hjælpe så godt han kunne med flere opfølgende telefonopkald. jeg mangler desværre ikke mere lige nu - men næste gang jeg skal have nye varer. så vender jeg retur. tak for en god behandling - kan varmt anbefales. /mads
__label__5 ,efter at have været her utallige gange i jyskmed den ene vanskelige opgave efter den andenfår vi det altid fikset til sidst ved hjælp af top service. ikke nok med at kunne huske sine kunders navne efter længere tidså går man aldrig ud uden en løsning på sit problem.
__label__5 ,rigtig god kundeservicefik hjælp til ændring af ordreselv efter at den var sat i produktionlevering til lovet tidog et rigtigt god og flot produkt.. dermed de bedste anbefalinger.
__label__5 ,virkelig finvenlig og god service. flotte stole til en favorabel pris.
__label__1 ,jeg bestilte bordben hos jyskmøbelfabrik og der var ingen gnidninger. jeg modtager faktisk bordbenene forholdsvist hurtigt og tænker ikke yderligere over dem før jeg står og skal montere. det viser sig at virksomheden har afsendt bordben og montagepladermen har undladt den essentielle del: skruerne som får delene til at hænge sammen. altså har jeg kun modtaget 2/3 af mit produkt. de to dele jeg havde modtaget har intet formål uden skruerne. jeg ringer så til virksomheden og snakker med en. han lover at vende tilbage dagen efter når han har forhørt sig med de andre medarbejdere. jeg hører intet fra ham dagen efter... og må selv tage kontakt ugen efter. han havde uden tvivl glemt alt om mig og havde ikke forhørt sig eller undersøgt noget. jeg giver ham derfor en chance mere for udbedre fejlen. jeg hører igen intet fra ham og ringer derfor til ham igen. han havde (igen) glemt alt om mig og min “sag”men sagde at han ville sætte den igang. jeg stoler på ham og venter. ikke længe efter modtager jeg en pakke med posten. han har formået at sende forkerte og (helt) ligegyldige skruer til mig. jeg ringer derfor til ham (igen igen) og fortæller ham om det. ham begynder derefter at belære mig om at man jo normalt ikke får skruer med. hvorefter jeg må stoppe ham og fortælle at det er en essentiel del af benene og at de ikke kan monteres uden. ham begynder derefter at skyde skylden på kommunikationsfejlhvilket simpelthen ikke er muligt når det meget specifikt er udpenslet i en mail hvilke skruer jeg mangler. i tilfælde af det er en “kommunikationsfejl” så skal han ikke sidde med kommunikation eller service. på daværende tidspunkt er jeg godt træt af dårlig service og fortæller at han meget gerne må sende de rigtige skruer afsted så jeg har dem indenfor samme uge (altså 3 uger efter første tlf. samtale). han fortæller at det ikke er muligt og jeg beslutter mig så derfor for at jeg bare skal have pengene krediteret og sender bordbenene tilbage. jeg bliver så bedt om selv at betale for returforsendelsen (hvilket jeg godt ved er rimeligt ifølge lov og regler) men simpelthen bare dårlig stil og service når det er virksomhedens fejl der gør at jeg er nødsaget til det. i alt tog dette 3 uger. 3 uger fyldt med dårlig servicejeg bliver glemt 3 gange og han formår at fremstille mig som dum over telefonen når det er ham som ikke har styr på produkterne han sælger eller på alm. god opførsel og service. hold jer væk!
__label__5 ,bestilte kontorstol om fredagen. fik mail med forventet levering om tirsdagen. dog ville armlæn først komme ca. 1½ måned senere - men det vidste jeg i forvejen. tirsdag kommer og jeg får naturligvis stolenmen sørme også armlæn med i samme levering.de virker meget professionelle. herfra er der kun stor ros med min handel og med den pågældende medarbejder (kim) jeg snakkede med.
__label__5 ,helt eminent god service!god prisgod servicehurtig leveringgod kommunikationfejl? np fikser uden problemer eller tovtrækkeri. vi talte med kim i denne omgang men jeg kan kun sige at det var en købsoplevelse som efterhånden er sjælden. mange tak til jer for en god handel.vil klart anbefale jysk møbelfabrik til andre.
__label__5 ,god service ved henvendelse omkring en knækket plastdup på stol.
__label__5 ,en rigtig god og hurtig betjening.vores spisestole blev leveret dagen efter bestilling - om formiddagen kl 9.45. overvældende hurtig levering. vil klart anbefale jysk møbelfabrik.
__label__5 ,rigtig god betjening. en medarbejder fra jysk møbelfabrik kontaktede mig torsdag og fortalteat min ordre nu var klar til afsendelse. han afsendte min ordre samme dagog jeg modtog den mandag. jeg ville utvivlsomt anbefale folk at købe fra jysk møbelfabrik. søde medarbejdere og hurtig levering.
__label__5 ,god kundeservicehurtig og præcis leveringflotte stole og gode priser. handler helt sikkert her igen.
__label__4 ,er virkelig glad for min sofaden er så flot. mange tak!
__label__5 ,super servicehurtig leveringhurtig svar på afklarende spørgsmål
__label__5 ,fantastisk service! intet mindre.....! jysk møbelfabrik forstår hvad god og proaktiv kundeservice omfatter. dejlig oplevelse. bestemt ikke sidste gang jeg handler her.
__label__5 ,konge kanon kundeservice og lynhurtig leveringde fortjener 10 stjerner 
__label__5 ,super fantastisk service. altid et hurtigt svar retur
__label__5 ,god service og hurtig levering. kan klart anbefales.
__label__5 ,for ca 9 år siden købte jeg 8 dolphin spisebordsstole hos jeres firma.stolene har jeg været rigtig godt tilfreds med. dupperne under stolene er efterhånden blevet slidte. i den forbindelse kontaktede jeg firmaetmed henblik på nye dupperhvilket jeg har fået.fint og godt kundepleje.frank nielsenikast.
__label__5 ,fantastisk sted at handlesuper flot servicehurtig levering kan kun varmt anbefale jysk møbelfabrikdet bli'r bestemt ikke sidste gang jeg handler der 
__label__5 ,flinke fyreog hurtige til at leverer så alt talt super service.
__label__5 ,¨har lige købt 6 stk. flair stole.talte med mads i telefon onsdag eftermiddagog fik et godt tilbud.næste dag var stolene på min adresse.super service fra mads som fik sendt stolene afsted hurtigt.er så glad for de nye stole og den fantastiske service.kan kun anbefale andre at handle der. venlig hilsen aage nielsen
__label__5 ,vi bestilte 2 stole igår og stolene er allerede sendt afsted idag og har dem imorgen.servicen er i absolut top og vil til hver en tid anbefale jysk møbelfabrik og klart også handle der igen :)
__label__5 ,har handlet hos jysk møbelfabrik og har fået super god service. tak for det.
__label__5 ,havde aldrig hørt om jysk møbelfabrikså var faktisk lidt skeptiskmen min tvivl kom dem heldigvis til gode. jeg fik en fantastisk god servicesuper venlig og imødekommende sælger. mine møbler kom som aftaltalt var i den skønneste orden. er mega tilfreds og vil absolut anbefale folk at købe derdet er ihvertfald ikke sidste gang jeg handler der. servicen er helt klart over norm selv om det hele foregik på mails. 
__label__5 ,virkelig god oplevelse. god service. en virksomhed der bekymrer sig om at yde en første klasses service.
__label__5 ,rigtig god service. dag til dag levering på de bestilte varer. kan varmt anbefales
__label__5 ,skrev til jysk møbelfabrik i søndags for tilbud på 4 stolefik svar fra mads samme afteni dag tirsdag sider vi i vores nye stolemads og jm har uden en super service og det er ikke de sidste møbler vi har købt hos dem
__label__5 ,køb af 6 flair spisebordsstole.hurtigt svar på mail om forespørgsel og professionel betjening. et par stoleben havde afslag og også her fandt vi en løsning til alles tilfredshed.leveringen skete med dag til dag levering fra butik til bolig på sjælland.tak for en god handel
__label__5 ,jeg har bestilt 4 lækre læder spisebordsstole som er sååå fede!jeg havde lidt problemer med at få dem betalt så ringede til firmaet som var mig meget behjælpelig. jeg kan kun anbefale jer at handle her. leveringen var lyn hurtig og stolene står nu samlet i vores stue. tak for handlen!
__label__5 ,absolut en god oplevelse gennem hele forløbet.hurtig levering og super håndtering af spørgsmål og problemstillinger.meget engageret og imødekommende sælger.
__label__5 ,vi kan varmt anbefale at handle hos jysk møbelfabrik. vi fik stor hjælp af anders og fik udelukkende venlig og imødekommende betjening. altid hurtige svar!vi fik vores stolesom var udgået og var umulige at finde i butikker i danmark. vi fik dem fra producentens lager! tusind tak for den fantastiske oplevelsedet er ikke sidste gang vi handler her 
__label__5 ,de varmeste anbefalinger herfra. vi handlede med mads og den servicevenlighed og løbende information han udviste var helt i top. vi kunne ikke være mere tilfreds og handler helt klart hos jysk møbelfabrik igen.
__label__5 ,min varmeste anbefaling. jeg gav et hurtig opkald og fik fat i anderssom hurtig tog hånd om min forespørgsel. hurtigt efter samtalen fik jeg en mail med en god pris. hurtig forsendelse og et højt serviceniveau.jeg kommer tilbage.
__label__5 ,hurtigt svar på chat mailsuper professionelservicehurtig levering og min vare lever 100% op til mine forventninger.og ikke mindst ....man fornemmer at der er mennesker bagtak for detdbh susanne
__label__5 ,jeg bestilte en saddelstol. den kom 2 dage efter. var lige som jeg kunne ønske mig. kan varmt anbefale at handle hos jysk møbelfabrik.venlig hilsen kirsten rasmussen
__label__5 ,meget finkompetent og venlig betjening. lynhurtig levering. meget tilfreds. ikke sidste gang vi handler hos jysk møbelfabrik. mange tak og hilsenellen
__label__5 ,super god oplevelse hurtig levering og god service samt meget behagelig dialog
__label__5 ,en fornøjelse at handle med mads som altid.
__label__5 ,meget positiv oplevelse at handle hos jyskmøbel fabrikførst købt et fedt hæve/sænkestel eftefølgende har fruen og jeg har været forbi deres showroomvi fik rigtig god sparring og vejledning af madsvi vildt glade for nye møbler! det ligner en millionfor kun en brøkdel og man sidder godt!samtidig har jyskmøbel fabrik været meget behjælpelige med både opfølgende service og opbevaring af møbler langt ud over det normalevi vil helt sikkert besøge dem igen! samt anbefale de pris og kvalitetsbeviste at handle hos jyskmøbel fabrik
__label__5 ,jeg fik god rådgivning om mine nye stoleog jeg havde et ønske om levering en bestemt daghvilket blev opfyldt. kundeservicen var i top 
__label__5 ,lækre stolenemt at samle dem og hurtig og effektiv levering.
__label__5 ,kanon kundeservice hele vejen igennem og vi er utroligt glade for vores køb :)
__label__5 ,super service.bestilte møbler torsdag formiddag og havde de fredag morgen.fornuftige priser.kan kun anbefales.
__label__5 ,vender hurtigt tilbage på henvendelser og leverede super hurtigog de stole var i top kvalitet
__label__5 ,vi bestilte 2 barstole online søndag eftermiddagmandag blev vi ringet op af en medarbejderder spurgtehvor de kunne stille pakkernehvis vi ikke var hjemmeog tirsdag formiddag modtog vi 2 perfekte stole.
__label__5 ,dejlig oplevelsehurtig betjening og god service. varmt anbefales.
__label__5 ,en ren fornøjelse at købe møbler fra jysk møbelfabrikalt fra ordrebekræftelsenfakturaleverancemads laver et fornemt arbejdedet er ikke sidste gang vi vender os til dem. og stort stjerne for dag til dag levering.
__label__5 ,super god service. ringer ind for at bestille to stole til levering dagen efter. salgskonsulent mads hjælper straks med at sørge forat ordren bliver lagtog stolene kan komme med fragtmanden samme dag.tak.
__label__4 ,jeg ville egentlig give 5 stjernermen med valget af dsv / danske fragtmænd bliver det ddsværre kun til 4 stjerner! - chaufføren kunne ikke bakke vogntoget op til afressen og elhunden kunne ikke køre i grus. så jeg hjalp ham med at udføre sin opgaveog bære møbler de sidste 50 meter - han ville så heller ikke tage pallerne med retur. så lange arme efter st måtte bakse med dem kun med håndkraft. møblerne er rigtig fineog jeg glæder mig til at få samlet spisebordet når fruen kommer med mit værktøj ;-)dbh. lars
__label__5 ,jeg fik en super god betjening i butikken og efterfølgende god service ifht at de uden betaling opbevarede mine møbler indtil mine lokaler var klar til modtagelse. dertil kommer at møblerne er lige så smukke som lovet :-d
__label__5 ,købte 8 spisebords stole til en god pris (billigt)bestilt mandag kl. 16.00 leveret onsdag.
__label__5 ,super god service. jeg har bestilt hæve-sænkebordog fik den leveret dagen efter. meget behjælpelig medarbejdere på telefon har sikret hurtig afsendelse.selve hæve-sænkebord stel var meget nemt til at installere og fungere som den skal. tusind tak!
__label__5 ,hurtigt svar på spørgsmål sendt på mailgod pris og lynhurtig leverering af de bestilte møbler.
__label__4 ,hurtig feedback vedr.bestilling og levering
__label__1 ,bestilller en dimsder leveres i forkert materiale - skriver gentagne mailmen total radiotavshed.... for ringe
__label__5 ,jeg havde i erhvervsmæssig sammenhæng brug for en portion kabelgennemføringer til montering i skriveborde. jeg googlede potentielle leverandører på nettet og opdagede jysk møbelfabrik. jeg kontaktede firmaet pr. telefonlagde min ordre og fik leveret varerne dagen efterog tilmed til en billigere pris end den der var anført på deres hjemmeside. jeg vil uden tvivl handle hos jysk møbelfabrik en anden gang hvis jeg har behov for varer de har i deres sortiment.
__label__1 ,vi har handlet hos jysk møbelfabrik én gang og vil ikke anbefale det til nogen. stolenvi bestilteersom den skal væremen servicen har fra start til slut været på et absolut minimum.1) ved bestilling fik vi angivetat varen ville blive leveret inden for 4-6 dage. da der var gået en ugehenvendte vi os først pr. email uden at få svar. dernæst ringede vi til jysk møbelfabrik og fik at videat de først ville få stolen igen i uge 6 (ordren var givet i uge 1). det accepterede vi uden problemer - bad dog om at få præciseretom det betødat vi ville få stolen leveret i uge 6. svaret varat den ville blive sendt i uge 6men måske først ville være fremme i uge 7.2) da vi i uge 6 opdagerat pengene for stolen er trukket fra vores kontoretter vi henvendelse pr. email for at høreom det betyderat vi kan forventeat stolen er på vej. vi får en kortfattet svar tilbage: stolen er blevet sendt som aftalt. og fragten har forsøgt at levere den. kontakt dem venligst for afhentning.. da vi intet har hørt fra jysk møbelfabrik omat vores vare er blevet afsendt (normal praksis fra alle andre webshopsvi har handlet med)ringer vi for at følge op på mailen. vi får en uvenlig melding omat vi havde fået at videat stolen ville komme i uge 6og at fragtmanden har været der en dag i løbet af ugen - uden at de dog kan oplyse hvilken dag. man lader os først videat det er vores eget problem. tilbyder dog bagefter at lave en ny aftale med fragtmandenom at han skal komme med stolen dagen efterfredagi tidsrummet 9-16. dette aftales efter ønske fra jysk møbelfabrik på emailså de har det på skrift.3) hele fredag venter vi ved telefonen for at skynde os hjem for at tage imod stolen. vi hører aldrig fra en fragtmandmen modtager en seddel med posten fredag omat de har været hos os mandag samme uge. hvorvidt dette er sandtkan vi naturligvis ikke videda de ikke har ringet til os - eller lagt sedlen i vores postkasse. mandag beslutter vi os for at tage ud til fragtfirmaet og hente stolen selv (40 min. bilkørsel hver vej). der får vi oplystat jysk møbelfabrik ikke havde lavet en aftale om en ny udbringning af stolen om fredagen som aftalt.
__label__5 ,jeg bestilte et hævesænkestel fra jysk møbelfabrik en mandag lidt over middagog tirsdag kl.14.00 ringede danske fragtmænd og sagde de stod udenfor med min pakke. det må siges at være hurtig levering!og da jeg havde bestilt varen blev jeg i tvivl om farven og sendte derfor et mail til firmaetog jeg havde svar 5 minutter efter.det vil jeg mene er god service :)
__label__5 ,vi købte en wegner stol. alt kørte som aftalt og varen kom hurtigt og perfekt emballeret som aftalt. det var en fornøjelse at handle med jysk møbelfabrik og kan varmt anbefale det samme for andre.ernst
__label__5 ,super betjening og man følsersig altid velkommen når man ringer
__label__2 ,fik en leveringstid på 14 dagehvilket var ganske udmærket. efter 14 dage havde jeg ikke modtaget noget! jeg var selv nød til at ringe og høre hvor mine varer blev af! der fik jeg at vide at der ville gå 1 uge mere. da der var gået 1 uge mere uden jeg havde modtaget nogetvar jeg nød til at ringe igen!! jeg fik det samme at videat der ville gå yderligere 1 uge! men nu var det helt sikkert at det ville komme om torsdagen... da jeg ikke havde modtaget nogetvar jeg igen nødsaget til at ringe for at høre hvornår jeg ville modtage mine varer!!! den efterfølgende tirsdag(ugen efter). modtog jeg så endeligt mine varer! så de 2 stjerner er udelukkende for at jeg i det hele taget fik mine varer!forsinkelser er acceptabeltså længe man bliver informeret om det!!! at man gang på gangselv skal følge op på deres manglende leveringer simpelthen under alt kritik !!!
__label__1 ,jeg bestilte i starten af marts to bordplader der skulle specialfremstilles for godt 5.000 -. efter gentagne gange at have rykketankom pladerne først den 9. maj. desværre var pladerne ikke som bestilt og det tog herefter 2 måneder!!! at overbevise jysk møbelfabrik om at fejlen var deres. i den periode var det nærmest umuligt at få dem i tale eller få tilbagemeldinger på sagens status. da de endelig godkendte klagen og lovede nye bordplader gik der yderligere 2½ måned med dårlige undskyldninger før jeg fik mine plader! helt helt uacceptabelt og meget skuffende! det kan absolut ikke anbefales at handle her! man bliver spist af med løgne og dårlige undskyldninger.
__label__1 ,har givet virksomheden op til flere chancermen det har endnu ikke lykkes demat sende de rigtige produkter i den rigtige kvalitet - ting kan købes for billigt!!!
__label__4 ,jeg købte for nylig et hæve-/sænkebord hos jysk møbelfabrik. de kan være lidt svære at få fat på via telefonmen det lykkedes at få arrangeret fragt etc. alt i alt en glimrende oplevelse og et godt produkt. vær dog opmærksom på at priser som udgangspunkt er angivet eks. moms.
__label__5 ,jeg kan kun give 5 stjerner jeg har handlet med jysk møbelfabrik.man får en fantastisk service gode priser og de overholder alle aftaler de laver. en særlig ros til anders for hans væremåde samt service.
__label__5 ,fremragende pris service og rådgivning!gode priser og ekstraordinær service. jysk møbelfabrik har min varmeste anbefalingi særdeleshed vil jeg fremhæve det engagement anders olsen lagde i at rådgive og hjælpe mig med mine køb.
__label__5 ,super god service. fik rigtig god behandling og vil helt sikkert anbefale jysk møbelfabrik til andre. jeg handler gerne hos dem igen.
__label__5 ,kan varmt anbefale og handle med jyskmøbelfabrikfantastisk service både på mail - telefonen og især leveringaflagde ordre tirsdag og fik et opkald senere på dagen vedr. levering til dagen efter. (var ik hj.onsdag men de kom torsdag som aftalt)fuld hus herfra 5
__label__5 ,de er hurtigevenlige og serviceorienterede til fingerspidserne! vi fik et tilbudhvor der var en fejl i deres pris i vores favørmen uden de mindste problemer vedstod firmaet deres tilbud - og vi har fået varen leveret. vi er meget tilfredse med firmaet!
__label__5 ,var så uheldig at knække et stol ben på en stol der ikke var købt hos jysk møbelfabrik. alligevel er de så venlige at hjælpe mig med et nyt understel til min stol. utrolig god service og super venligt personale. kun top karakterer her fra :-d
__label__5 ,vi fik en rigtig god service. nem og hurtig levering samt en rigtig god pris.
__label__5 ,super tilfreds med leveringen :)
__label__5 ,tilbagemelding på bestilling telefonisk dagen efter bestilling. hurtig levering. god behandling telefonisk.
__label__5 ,let at komme i kontakt med - god betjening og hurtig levering
__label__5 ,fint forløb!
__label__5 ,fremragende betjening på telefon - hurtig levering - 2. gang jeg benytter jysk møbelfabrikog helt sikkert ikke sidste.
__label__5 ,længe ønsket at få et hævesænkebordmen har altid været tilbageholden grundet usikkerhed om højdeekstra udstyrmotor garanti osv osv osv.en enkelt mail til dem og jeg blev guidet igennem af en kompetent og flink medarbejdersom både gav mig en god mening om hvad der vil passe ind i et minimalistisk skandinavisk hjem men også holdte min hånd hele vejen igennem til at bordet var leveret til min dør. og så uden at kostede en halv arm.bordet er smuktlækker kvalitet og der er virkelig ikke set igennem fingre med noget. helt klart anbefalet!
__label__5 ,bestilte nogle stole og havde nogle personlige ønsker i forhold til stoleben. fik tilbagemelding på mail og blev tillige ringet op for at aftale nærmere også ang. levering som vi kunne vælge ud fra hvornår vi var hjemme. fik en hurtig levering og en rigtig god pris. og så var der glædeligt ingen fejl eller mangler på stolenesom altså også glæder en når man modtager sine varer. hvis man skriver/mail'er til demkommer der hurtigt svar. så kun ros herfra og anbefaling til andre 
__label__5 ,fantastisk god service med opfølgende mails og hurtig levering.vi kan klart anbefale jysk møbelfabrik til andre.
__label__5 ,vi kommer helt sikkert retur. super betjeninggo pris og hurtig levering. fedt
__label__5 ,har modtaget en super servicebåde via mail og personlig betjening. blev ovenikøbet ringet opog spurgt om ikke de skulle sende varenda de kunne se vi kom langt fra. vi havde dog mulighed for selv at hentemen fantastisk at jysk møbelfabrik havde det for øje.da vi hentede varerne fik vi rundvisning i showroometog dette selvom det var efter lukketid. her faldt vi for en stol som vi ikke kunne have i bilen hjem. vi fik en pris incl. forsendelsebetalte da vi kom hjem og modtog stolen dagen efterpræcis som aftalt. tak for god service hele vejenandersfra start til slut.
__label__3 ,ikke udelt tilfredshedmen fik udredt mine problemer til sidst.
__label__5 ,super servicefantastisk opfølgning kan kun anbefales
__label__4 ,det er tale om et tilbudsvare som kom i restorde. det er ok fordi der er ikke jysk møbelfabriks skyld. vi havde ej hellere ikke travlt.jm havde bedt fragtmand om at ringe 1 time før som han ikke gjort men vi var alligevel hjem fordi det at leveringen finder sted mellem 7 og 24 har vi prøvet før.god service fra lillian via mail og vi blev underrettet løbende om vores varekøb.
__label__5 ,super service !!!!her handler vi gerne igen kan varmt anbefales. en glad og meget tilfreds kunde :-)
__label__5 ,fra første kontakt til færdig handel. superimødekommende personale.. fremragende sted at handle. ingen tvivl at næste gang vi skal på møbeljagter det her vi handler.
__label__5 ,superhurtig og meget venlig service og levering. rigtig flot hævesænkebord.
__label__5 ,vores hype stole bliver brugt flittigt og manglede nye dupper. dem sendte i jo bare.tysinde tak for super god sevice :-)
__label__5 ,god service! 
__label__5 ,hurtig og god service og så er de til at snakke med. :) 5 stjerner her fra.
__label__5 ,rigtig god serviceimødekommende personale og god vejledning. et sted jeg handler igen. vh henrik
__label__4 ,super lækre stole - så fine og god kvalitet!dig lidt lang leveringstid og én af stolene der vipper lidt.
__label__5 ,købte en enkelt stol som gave til et sølvbryllup. lidt over mit økonomiske niveau.super service og jordnært
__label__5 ,fremragende betjening og service fra mads og hurtig levering.
__label__5 ,har oplevet helt fantastisk betjening fra start til slut i forbindelse med køb af en nanna ditzel sofa. og til en super pris. vil klart handle her igennæste gang jeg skal købe designmøbler.
__label__5 ,saddelstol på hjul fungerer tilfredsstillende i mit køkken.
__label__5 ,god kvalitet og pris. har købt 6 spisebordsstole i læder (model flair med egetræsben). den billigste pris jeg kunne finde på stolen på nettet. vil til hver en tid handlemed den igen.
__label__5 ,4 stjerner gives for en god behandlinghurtig levering det lever op til det lovede og evt lidt mere. 5 stjerner gives når man får noget ekstra ordinært. jeg har ikke tidligere oplevet så hurtig og god kundeservice. jeg bestilte 4 stole hvoraf der var fejl på de 2. herefter fik jeg uden problemer tilsendt 2 nye skaller. desværre var der nu tydelig forskel på farverne. på under 2 døgn kom der 2 nye skaller. nu har jeg fået de 4 super lækre stole som jeg havde drømt om. er sikker på at jeg andre steder ville skulle diskutere og kæmpe mere for forståelsen om farveforskellen på stolene. men hos jysk møbelfabrik har jeg fået fornemmelsen afat kun det bedste er godt nok!tak for det 
__label__5 ,vi kan varmt anbefale jysk møbelfabriksom har givet os en rigtig god service. vi havde købt et andersen t1 bord hos dem. efter 2 5 år begyndte laminaten at slippe på bordpladen. på trods af der ikke længere var garanti på bordetså gjorde de en stor indsats overfor producentensom gjorde at bordpladen blev ombyttet.
__label__5 ,hurtig levering og super service. kan varmt anbefales. alt spillede 100%.
__label__5 ,hurtig levering. en enkelt fejl på en stol som der efterfølgende blev sendt en ny af til mig. alt i alt en superservice fra anders.jeg kan kun anbefale at handle hos frmaet.
__label__5 ,super service og smertefrit forløb ved fabrikationsfejl på vare.vi købte 8 spisebordsstole - til en super pris - hvor der viste sig at være en mindre fabrikationsfejl på nogle af stolenesom man først kunne se når de blev samlede - dvs. ikke noget sælger havde en chance for at have opdaget før. jeg skrev en mail med et par fotos og fik hurtigt svar med at de ville få sendt 4 nye stole direkte fra fabrikanten. endvidere behøvede jeg ikke at returnere de andre stolesom derfor nu fungerer som reservestole. fremragende service og vi handler her helt sikkert igen!!
__label__5 ,vi har for 1 5 år siden købt nogle rigtig fede stole hos jysk møbelfabrik. vippefunktionen begyndte desværre at blive defektså vi har lige haft besøg af den sødeste montør fra savirder har skiftet vippebeslag på alle 12 stoleistedet for de få det drejede sig om. kanon serviceog bestemt et sted vi vil handle igen. mange tak her fra.
