rating,review
__label__1 ,jeg har købt et tv bord hos jer og når det kommer er den ingen brugsanvisning til hvordan jeg samler det og ud over det er den ridset men store fede ridser hele vejen hen over bordpladen og man kan på ingen måde komme i kontakt men jer. jeg køber ikke hos jer igen
__label__5 ,sikkerthurtigt og effektivt!
__label__4 ,cdon det er et godt firma som man kan købe film fra jeg ville give dem 5 stjerner vis man fik lov til at vælge fragtfirma
__label__5 ,hurtigt leveringnem hjemmeside. god produkt beskrivelse.jeg har handlet flere gange gennem årene med cdonog har altid oplevet dem som troværdig og med god serviceog produkterne har altid levet op til beskrivelsen
__label__5 ,perfekt serviceog hurtigt levering
__label__5 ,har hurtig levering og mange godt tilbud på film og musik
__label__1 ,så prøver man igen at gøre cdon på denne side opmærksom på at man ikke få nogle vare fra dem som skrevet tidligere bestilt en cd med elvis presley som de skriver de har afsendt til postnord den 26.2.2020 som skulle være ved postnord i sverige idag har vi den 4-3-2020 har endnu ikke modtaget nogle varer de svare heller ikke når man skriver til dem bare rigtigt dårlige kundeservice det er penge ud af vinduet at bestille noget ved dem 
__label__5 ,fin og hurtig levering. gode priser når der er tilbud
__label__5 ,lynhurtig levering og en god pris på produktet
__label__1 ,købte en faglitteratur bog på cdon.dk. det viste sigat den var på svensk. da jeg ville bytte den fik jeg at videat den skulle sendes til sverige (75 kr. i porto).synes det er dårlig serviceat der ikke at gøres opmærksom på at bogen var på svensknår man køber på danske hjemmeside.
__label__5 ,fedt sted og købe ting er ikke sidste gang 10
__label__1 ,har bestilt en razer mus som var til 50%1. de sender varen som brevman har ikke engang valgmulighed for at vælge om hvordan den skal sendes. pyt jeg fik den 2 dage efter. 2. der manglede en bluetooth donglejamen det er hvad der kan ske. 3. man kan kun kontakte kundeservice med mail og hold da op hvor kan man vente længe med at få et svar.nåh men jeg vælger at sende varen retur da jeg kun kunne få 100 kr i gave kort på min kontonej takmega god måde at få en til at købe mere hos dem af den grund. 4. de har fået min varer retur d. 27/2-2020 og har ikke hørt fra dem og hellere ikke modtaget mine penge og ikke engang fået svar på min jeg sendte til dem. et stort firma som cdon og ingen tlf nr så man kan få afklaret reklamation hurtigere. sorry men i er ikke mine favorit som handel sted. jeg tror at jeg hellere vil betale en smule mere men kan komme ned og tale med et personle end kun en mail system som er sløve til at svarer.
__label__1 ,aldrig modtaget min varedesværre for sent og alt for dumt af mig fik jeg læst jeres meget dårlige anmeldelser som jeg til fulde kun kan tilslutte mighold jer væk det virker til at være snyd og bedrag.heldigvis kun 249 kr tabt her som jeg nok aldrig ser skyggen af. i behøver ikke fortælle mig at det er lashla skyld (jeres samarbejdspartner).
__label__1 ,bestilte d. 22.02.2020 et sæt airpods. på hjemmesiden stod levering 2 arbejdsdage. pengene blev trukket 25 02 2020men ingen airpods endnu (02.03.2020). har skrevet til kundeserviceog får intet svar om hvornår de bliver leveret. sidste gang jeg handler her...
__label__5 ,dejlig nemt... bestilte det jeg skulle brugebetalte..og super hurtig levering
__label__1 ,bestilte en playstation controller til levering på min adresse. og selvom jeg var hjemme hele dagenblev den efterladt ude i regnenhvor jeg heldigvis nåede at finde den inden den blev ødelagt. der var ikke vedhæftet nogen regningmen modtog dog 1 5 måned senere min 1. regning fra demhvorpå de så havde vedhæftet 3* rykkergebyr. at controlleren er efterladt udendørser nok mest leverandørens fejlmen det er sidste gang jeg køber derfra!
__label__4 ,hurtig ekspederingvare ok. dog ville det være rarthvis man ved bestilling blev gjort opmærksom påat man var ved at bestille en film uden danske undertekster - når nu siden er på dansktænker man ikke over det.
__label__5 ,bestilte en håndvask fra cdon. handlen foregik uden problemer og varen blev hurtigt leveret.
__label__5 ,super hurtig levering... bestilte torsdag formiddag og fik mine vare fredag middag! meget tilfreds!!!!
__label__5 ,hurtig og pålidelig levering af større filmordre...
__label__5 ,vi købte en gave til vores søn. pakken kom hurtig og samtidig fik vi en mail med et gavekort til 3mdr. viaplay. god overraskelse
__label__5 ,meget hurtig levering.
__label__5 ,fantastisk pris på lp box set. hurtigt afsendt i meget sikker indpakning. meget tilfreds.
__label__2 ,laaaang leveringstidog ikke særlig hjælpsom kundeservice eftersom man selv skal tage fat i underleverandørensom ikke heller er særlig servicemindede.
__label__1 ,skulle returnerer et fejlkøb3 cd bokse til cdon- har tidligere købt flerer ting uden problemer. sendte returformular inden for fristenhørte aldrig noget. rykkede 1 uge efterhørte stadig ikke noget. kontakte qliro via mail omkring problemethar heller ikke hørt fra dem. det virker ikke som om sælger er interesseret i at krediterer et fejlkøb.mine forudbestilte varer bliver annuleret og ny sælger benyttes for fremtidenhvis ikke jeg hørter noget straks - der er gået over 3 uger. og hvor kan man finde telefonnumre til jer?????
__label__5 ,de har går fint. at bestille noget ved jer. har få min pakker. alt til tilfreds
__label__1 ,siger jeg har en konto men har ikke nogen så kunne ikke se hvor min pakke var før jeg fik en besked fra postnord
__label__5 ,helt ok svensk firma - alt fungere 
__label__1 ,opdatering - efter snart 2 måneder har jeg stadig ikke modtaget mine penge og de henviser bare til deres fakturavirksomhed. de svarer heller ikke! dårlig stil bare at fralægge sig ansvaret og så kan man ikke engang ringe til cdon!jeg bestille nogle forskellige vare fra cdon.comblandt andet en brødrister og panserglas. ordren med brødristeren blev sendt af cdonhvor panserglassene blev sendt af mytrendyphone. da jeg modtog brødristerne jeg havde bestiltmanglede den ene. de havde sendt kassen til varenmen uden varen i. de panserglas fra mytrendyiphone jeg havde bestiltvar begge i stykker da jeg modtog dem. alt i alt en dårlig oplevelse. og så kan man ikke engang kontakte jer telefonisk???
__label__1 ,bestiller en bog. da den kommer frem er den på svensk... måske relevant at gøre opmærksom på på hjemmesiden cdon.dk... har efterfølgende tjekketog der står intet om at bogen ikke skulle være på dansk.
__label__5 ,hurtigteffektivt service og levering.
__label__5 ,nemt at bestille og hurtig levering...perfekt!
__label__5 ,måtte sende en jbl link 10 højtaler retur da det viste sig den var defekt. forbavsende hurtigt fik jeg en pakke retur fra cdon med en ombytning til en ny varesom var en nyere og så vidt jeg kan se på specs også en bedre model. fantastisk service.
__label__2 ,da cdon kun administrere ordrene kommer varene kommer fra forskellige virksomheder i sverige. vær opmærksom påat dette kan tage tid. ved returnering af vare bliver det besværligt og man skal være forberedt på en længere og vedvarende mail korrespondanceder strækker sig over 6-8 mails og flere ugers tovtrækkeri.
__label__1 ,jeg har for en hel måned siden bestilt en vare ved cdon (min første og nok også den sidste bestilling hos dem). pengene blev hurtigt trukket fra min kontomen jeg har ikke modtaget noget endnuheller ikke nogen bekræftelse eller afsendelsesbekræftelse.jeg har forgæves prøvet at sende en besked til den på deres netsidemen får ingen tilbagemelding.har forgæves prøvet at finde et telefonnummer eller mailadressemen det findes åbenbart ikke.jeg syntes egentlig at jeg er en tålmodig og forstående mandmen min tålmodighed er ved at være brugt op.de kan i det mindste give lidt oplysning hvad der er sket og hvorfor jeg ikke får min varer leveret.deres hjemmeside er i øvrigt meget rodet og utilfredsstillende at finde rundt i.jeg har opgivet at gøre mere nuog derfor denne negative anmeldelse fra mig.hilsen kent mortensen
__label__1 ,havde bestilt 2 varerog trods regningen er betaltså modtog jeg kun den ene vare samt en følgeseddel som er total ulæseligt. på min side kan jeg læse mig frem tilat begge varer nu er modtaget af mig.... så skuffet over det
__label__1 ,1. det ser ud til at være et falsk firma og websted (cdon.dk)2. jeg købte en øreprop (ordrenummer: 71903316) og har ikke modtaget noget.3. de har ikke et callcenterhvor man kan ringe til.4. hjemmesiden beder dig om at logge ind for at indsende en klagemen siger fortsat mislykket adgangskodeså du ikke kan klage.5. jeg vil vente et par dage mere og derefter klage over en politi.6. bestil ikke noget herfra.
__label__5 ,godt udvalg til gode priser. god service og hurtig levering. varer er pakket forsvarligt.
__label__5 ,fin serviceopfølgninghurtig levering absolut et super sted at handle...
__label__5 ,kom hurtigt med postenen dag efter afsendelse.
__label__1 ,virkelig dårlig kvalitet på varen. overhovedet ikke som beskrevet.udover dettager cdon ikke betalingskort. man modtager en regning med posten og da jeg ikke havde tjekket postkassen for regninger fra en online butik endte med rykker gebyr på 250 kroner.
__label__1 ,jeg fik en regning på en controller som jeg fik under garentien der var også ekstra gebyr på og en besked om at der ville komme flere gebyrer når jeg ikke betalt. jeg havde før fået besked på at sende den defekte retur og det gjorde jeg med det sammedet fortalte den søde dame hos cdon som sendte den nye hurtigt afsted.. controlleren (den defekte) blev levert til cdon 2. feb og først den 21 feb. hører jeg fra cdon.efter at måtte sende 6 mails til cdon og deres moder selskab qliro.samt billeder af tracking historikken og andet de kunne have brug for. jeg forsøgte også at ringe men cdon har intet tlf nummer og qliro kan ikke skrive deres telefontider korekt. jeg har aldrig før haft den slags problemer med cdonjeg forstår ikke man kan drive foretning på den måde. lad være med at handle der.jeg hader uløste regninger/problemer.først nu ser det ud til måske at være løst.
__label__1 ,bestilte et sæt aktive højttalere hos cdon.den ene højttaler var defektog jeg oprettede derfor en reklamation hos cdon.cdon nægter at ombytte varenmen holder på at den skal sendes til reparation. de mener altså at jeg skal betale fuld pris for en defekt/repareret vare. :-)ekstrem dårlig service - og klart i strid med købeloven.
__label__5 ,altid tilfreds med leveringen kommer pænt hurtigt 
__label__5 ,super priser super hurtig levering
__label__2 ,fik ikke alle skurerne med til mit kradsetræ. skriver så til dem at de manglerog får et svar tilbage med at de var kede af detog ville give mig nogen penge igen til nye skurermen har ikke hørt mere.. 
__label__2 ,de er super gode til at sende vare og hæve penge. men så stopper det også derskal man have penge retureller bare noget så simpelt som kontakt med cdon ja så er det totalt umuligt...
__label__1 ,jeg har nu 5 til 6 gange siden black friday forsøgt at få dem til at acceptere en returnering af et defekt produktsom jeg allerede dagen efter modtagelseskrev til cdon og ønskede returneret og mine penge retur. samtidig var produktet defekthvilket jeg oplyste dem om. siden siger de igen og igen at de kan sende mig en nymen forstår angiveligt ikkeat jeg slet ikke vil ha en andenmen bare vil have mine penge igen.at handle med dette firma er som at spille lotto. 24. feb. 2020. jeg kan bekræfte at jeg d. 17. feb. fik mine penge retur. men underligt nok er jeg ikke blevet informeret om de ønsker det defekte produkt retureller om de forventer jeg selv skal kassere det!alt i alt et skuffende forløbsom jeg ikke kommer til at gentage. det at jeg har fået mine penge retur får mig ikke til at ændre min rating.
__label__1 ,jeg kan ikke anbefale cdon.dk. vi bestilte et billigt smykke til min datter. pengene hæves. jeg venter 2 til 3 uger. jeg skriver til dem varen ikke er leveret. de spilder min tid med at spørge om adressen er rigtig. jeg bekræfter. derefter endnu e mail dagen efter om jeg har tjekket min postkasse.jeg er med på de er en markedsplads men det klarere amazon og ebayså meget bedre. helt sikker på de fortsætter med at spilde min tid med mails og kommentarer i stedet for bare at returnerer pengene asap. siden min anmeldelse har jeg fået endnu en mail. om at varen sikkert er bortkommet under forsendelse. de ønsker igen et svar fra mig inden en handling. denne gang om jeg ønsker en ny vare sendt eller pengene retur. jeg har bedt om pengene retur. fortsættelse følger.... hvis jeg husker at opdaterer her
__label__5 ,nem handellevering 2 dage
__label__1 ,hold jer fra dem. har sgu lige fået et en rykker(med post). har givet kortoplysninger da jeg bestilte varer. tror jo alt er iordennår jeg betaler med det samme. de skriver at nu er det 3 rykker. har sgu aldrig fået en rykker før.betaler de 300 kr. glemmer så jer
__label__2 ,de er godt nok utroværdig. en reklame popper op fra cdon.dk på foreksempel eb... med rabatten på 3035 eller 40% - en trøje koster før 149kr men koster nu 119kr... men mennår man trykker på linket får du max 6% i rabat. altså den trøje til 149 koster pludselig kun 139kr.det er utroværdigt....
__label__5 ,en sen bestilling 15/12udover en velkomst hilsen dagen eftermodtog jeg ikke noget nyt i 48 timer.aften af den 17/12 fik jeg besked omat ordren var afsendtog tidlig den 20/12 at de havde opdaget en afvigelse i sporingen af min forsendelse og at de ville derfor have ekstra fokus på den.en smart finesse!jeg fik besked omat pakken var klar til afhentning samme dagog det endte så med under 5 dage fra bestilling til modtagelse i den absolutte travleste tid om året.jeg ville købefra cdon igen frem i tiden uden at tøve.
__label__5 ,fantastisk hurtig levering og som altid rigtig god kundeservice :d
__label__5 ,ærlig og reel.hurtig leveringingen mangler
__label__1 ,bestilte cd start december. 2 mdr efter annullerer de min ordre. på hjemmesiden kan cd'en stadig købes med 5-15 dages leveringstid!?? 
__label__5 ,gode priserhurtig levering
__label__1 ,bestilte (og betalte for) fragt til firmaadresse. leveringsadresse blev efterfølgende bekræftet korrekt.menmenmen fik en sms omat pakken kunne afhentes i pakkeboks hos bilka.
__label__5 ,hurtig levering. super dvd.
__label__1 ,jeg har venter over 14 dage på mine vare og har stadig intet modtagethar været i dialog med firmaet og cdon og begge giver skod svar tilbage om man bare skal vente nogle flere dagefor til sidst og skrive at man ikke goder vente længere og så skriver de at de vil refundere pengene....lor*e firmaskal aldrig handle der mere.... skulle vist have læst trustpilot igennem inden jeg gjorde en handel hos dem. 
__label__1 ,jeg bestilte en cdder var defekt.jeg kontaktede dem over 3 gangefør jeg hørte fra dem.de ville sende et nyt produkt. det er 1 måned siden nu.og jeg kan ikke få fat i dem mere.virkelig dårlig service!det er sidste gangjeg køber noget fra dem!
__label__1 ,jeg ville ønske jeg havde læst reviews inden jeg bestilte. jeg fik min vare efter 2 uger og det var et langt billigere produkt end det jeg bestilte. det fik jeg ikke besked om inden.der lå blot en seddel i pakken at den var udsolgt og de havde sendt det andet i stedet for. den nye vare passede ikke til det etui jeg havde i forvejen til den originale vare. det er sidste gang jeg handler ved cdon.
__label__1 ,jeg vil aldrig købe noget fra cdon igen. jeg bestilte noget træningsudstyr hos demhvor den forventede leveringstid var 4-6 hverdage. efter flere mails til dem med rykkeremodtog jeg endelig mine ting ca. 3 uger efter køb. da jeg modtog den sidste pakke reserverede de pengene fra min konto igenselvom de lige havde trukket beløbet. det kunne de åbenbart ikke gøre noget ved og ville have at jeg selv skulle kontakte deres netbetalings ansvarlig.det endte med at jeg måtte vente på at reservationen udløb...
__label__4 ,dejlig levering til tiden. ingen problemer. :)
__label__1 ,jeg modtog min pakkeefter 2 ugers total stilhed. intet!! jeg havde bestilt et headset med samme varenummer som sidste gang. da jeg så endelig får headseteter de bare en billig knockoff versionmed elendig lyd. det er direkte at snyde deres kunderhvis de ikke engang kigger efterom deres varer faktisk er originale. er dette overhovedet lovligt?
__label__1 ,jeg har modtaget begge mine pakkermen dog alt for sent... men i den eneder er min ordre blevet fjernet..der er nogen der har åbnet brevettaget min ordre ud af emballagenog har lagt emballagen tilbage i brevet igenog sat det sammen med tape har allerede været i dialog med både sælgeren og cdon.dk over e-mailinden jeg modtog mine pakker... men idag da jeg har skrevet både på mailog facebook har jeg intet svar fået... hverken fra sælgereller fra cdon... dog så påstår sælgerenat han har sendt en ny afsted (da han selv påstod den anden var forsvundet i postenefter at jeg havde ventet i så lang tid)... men det er jo ligegyldigt når postvæsenet fjerner det jeg har bestilt fra brevet... man bliver en anelse træt af detog jeg vil aldrig nogensinde bruge cdon igen... fik idemindste mit cover til min telefonmen den anden pakke var tom... har ikke mere til overs nu...
__label__1 ,seriøst den værste service jeg nogensinde har oplevet. bestilte en seng med rutsjebane på til min søn så den skulle være fremme inden julfirmaet vælger at sende rutsjebanen men ikke sengen fordi den er i restlager. derefter bliver den sendt retur igen og jeg har stadig ikke modtaget mine pengevi snakker alligevel 1400kr. jeg er så sur over den dårlige service jeg har fået og tabt mine penge. sådan en skod firma der ikke tør stå indenfor hvilken møg dårlig service og betjening de har. øv med øv på. vi måtte udsætte mange af julegaverne grundet ingen refundering.
__label__5 ,hurtig levering
__label__4 ,efterfølgende har jeg fået en god behandling og er igen tilfreds med at handle hos cdon.
__label__5 ,super god oplevelse. varer godt pakket indogså indeni kassen.
__label__3 ,hvis det ikke var fordi postnord ikke magter den opgave i har givet dem var det 5 stjernerså postnord køre forbi min adr. og 2 timer senere får jeg en sms om at min pakke nu ligger klar til afhentning i en pakke shop.
__label__5 ,jeg bestiller regelmæssigt film hos cdonsuper god levering og kundeservice. filmene kommer 1-2 hverdage.
__label__5 ,da jeg læste anmeldelserne herindevar jeg meget præget af de negative kommentar som stod herindemen besluttede alligevel at give det en chance.jeg fortyder ikke mit valg. jeg bestilte om onsdagen og næste dag kunne jeg afhente min pakke. ingen problemer med hverken betaling(her betalte jeg så også med kort) og ingen problemer med leveringensuper hurtig levering af min vare.jeg er ovenud tilfreds og kan ikke sætte en finger på dem som firmamvh malene
__label__5 ,hurtig og korrekt ekspedition hos firmaet 
__label__1 ,har købt derfra to gange. begge gange har været utroligt utilfredsstillende. 1. gang fik jeg aldrig leveret varen da de ikke kunne fremskaffe den selvom der stod 2-3 leveringstid. måtte selv tage kontakt efter en måned da jeg ikke havde hørt noget. 2. gang lagde de levering på 100kr på min forsendelse selvom jeg var blevet lovet fri fragt. og jeg havde læst det med småt. har været i kontakt med dem igen og konklusionen er at den må jeg bare betale eller sende varen retur. hvor jeg så stadig skal betale for levering.
__label__1 ,evig leveringstid og umuglig at komme i kontakt med!!! handler aldrig der igen. har før været meget tilfreds men at handle ved cdonmen det er godt nok slut
__label__5 ,hurtig levering og god service. kan varmt anbefales.
__label__5 ,hurtigt og effektive og da jeg skrev for ikke at modtage pakken hjemme blev det ændret til nærmeste føtexså jeg kunne hente der. meget fint og meget nemt! bestilte en støvsuger søndag aften og onsdag var den til at hente !!!
__label__1 ,har kontaktet dem x fleremen høre intet tilbageog det er nu over en måned siden de modtog min returneringog jeg har stadig ikke fået mine penge retur 
__label__1 ,leveringstiden er opgivet til 2-5 dage - 12 dage senerehar jeg stadig ikke modtaget min ordre. postnord oplyserat pakken er i sverige - på min cdon profilstår der at min ordre er afhentet - behøver jeg at sigeat jeg ikke har modtaget en mailda ordren blev afsendtsom cdon ellers skriver i deres leveringsbetingelser? (og at de allerede har trukket pengene fra min konto?)
__label__1 ,efter halvanden uge har jeg stadig ikke modtaget min vareeller modtaget nogen mails fra cdon. 2 gange har jeg sendt mailom hvor min vare bliver af... men intet svar.... mon jeg nogensinde modtager min vare.....??
__label__1 ,kunne jeg give 0 stjernervar det sket. efter mange mange mail ( over 20) med billeder osver der stadig ikke kommet en løsning. købte i april en seng til 2700den ene side knækkedejeg skulle skrive hvilken reservedel jeg skulle brugeder skete intetjeg har sendt nr 3 gange nu. jeg får en ny medarbejder ved hver ny mail og forskelligt svari har nu 3 gange skrevet at i ikke kan skaffe siden på sengenhvor jeg skriver at i så må refunderer beløbet og hente sengenmen i tilbyder en refusion på 285krdet totalt til grinjeg står med en ubrugelig sengså jeg vil under ingen omstændigheder sige ja til så latterligt et tilbud. dette har jeg skrevet til jer idagnu har jeg fået en mail om i vil sende en ny madrashvor kommer madrassen ind i billedet? har i overhovedet styr på nogetkan ikke se problemer skulle være så sværtjeg skal bare have så sengen er funktionel eller pengene tilbage. har før været fuldt tilfreds med mine køb med jermen ikke mere
__label__1 ,blev tvunget til at betale over fakturalad være med at benytte denne side.
__label__1 ,skulle have lyttet til advarslerne på trust pilotmen har tidligere været tilfreds med cdonhvorfor jeg uden tøven bestilte et ur. leveringstid var opgivet til 1-3 dagemen nu mere end en uge efter bestillingener status stadig ”ordre behandles”. det er jo i og sig helt fair at der er lidt leveringstidmen eftersom jeg skal bruge uret til gaveville jeg gerne høre til forventet leveringstid og skrev derfor for 3 dage siden til kundeservice. indtil videre intet svar overhovedet. cdon skriver på deres hjemmesideat man med fordel kan skrive direkte til den partner som skal levere varen. det gjorde jeg så også (klockspecialen och djursäng). heller intet svar. ikke engang en automailhvor de anerkender at have modtaget min mail
__label__5 ,super hurtig levering pakken kom næsten før jeg bestilte dvd'erne
__label__5 ,altid hurtig levering og aldrig nogle problemer.
__label__1 ,sender faktura i spam mailfra et firma der ikke er cdon. på trods af indtastede betalingsoplysningerer pengene ikke trukket for kontomen skal åbentbart betales som indbetalingskort. modtager rykker med posten med tillæg på 300 kr. uprofessioneltog bestemt sidste gang jeg handler her.
__label__1 ,fik aldrig varen eller penge retur trods mails mm. kan ikke anbefales
__label__2 ,aldrig cdon igenkunderservice du kan ikke få fat i. produkter der kommer fra sammarbejdspartner som stemme ikke over ens med produkt beskrivelse. jeg fik ikke sms om levering fordi cdon skriv mit mob nr forkert. gls kan ik hjælper. cdon bliv til uprof firma. bare vendt det kan godt være super med dine ordre lige nuså snart rammer du muren få du ikke noget som helst. aldrig cdon aldrig noget med gls igen. begge 2 er elendige
__label__5 ,super behagelig oplevelse
__label__5 ,problemfri handelmed hurtig levering. udover at varen var til den billigste prisjeg kunne findeså var der en lille ekstra gave med
__label__5 ,alt fungerer. tak
__label__5 ,fin servicegodt udvalg
__label__1 ,simpel hen den dårligste oplevelse jeg nogen sinde har oplevet. kundeservice svare i øst og vest. har bestilt en forhjulsholder til mc og for svar for en spisebords stol jøsses en omgang svindel
__label__1 ,hos cdon kører man en forretningsmodelhvor kundeservicen via mail i reklamationsforløb ikke kun skifter sprog og person i hver mailmen også aktivt vil prøve at frarøve dig pengenår de med ugers mellemrum får skrevet tilbage til dig...først og fremmest nægter de at hjælpe med at oprette dialog med producenterne af deres produkter i forhold til at finde frem til tekniske detaljer vedr. reklamationenog dernæst undlader de at fortælle dig faldgrupper ved returneringi håb om at du indsender dit produkthverefter de kort efter blot vil oplyse dig at din skade ikke dækkes af deres politikog du derfor skal betale et gebyr på 500 - + arbejdstid for at få dit defekte produkt tilbage. de ved altså på forhånd at skaderne ikke er dækketmen tager derfor alligevel imod din pakkefor at kunne afpresse dig til enten at få den repareret hos demeller til at betale høje gebyrer for håndtering og tilbagelevering.du risikerer altså at skulle betale over 1.000 kr for at indsende en reklamation hos cdon.undlad at bestil her!
__label__3 ,købte to vinyl lpmen var ikke klar over at postnord betød brevpostmed dertil følgende langsommelig levering. det burde fremgå tydeligere samt at der ingen trace mulighed er ved disse forsendelser.
__label__1 ,jeg købte et toilet skab den 5 decemberhurtig levering men der manglede skruer og der var store hakket i skabet.jeg sendte en besked og billeder der gik længe inde jeg fik besked at de har sendt en ny del.den kom og det var ikke den rigtigt del igen kontakt jeg dem på mail men måtte kontakte dem flere gange også cdon og de skeve at jeg skulle kontakte badblaats og jeg blev smidt rundt.for 14 dage siden blev vi enige om at jeg skulle have penge retur men de er ikke kommet og cdon siger jeg skal kontakte badplaas. badplaas siger jeg skal kontakte cdon men der sker ikke mere. jeg er så træt af cdon og deres møg der kommer ud af deres beskeder. hold jeg fra cdon
__label__3 ,billigt og godtmen uheldigvis ringe kundeservicehvis man skal have fat i dem.
__label__5 ,købte to wifi højtalere på supergodt tilbudog de blev leveret lynende hurtigt.
__label__4 ,hej når i ikke svare på mail må jeg prøve her. har handlet her før og har altid været tilfreds også med jeres kundeservice så jeg er ret så frustreret når i ikke reagere på min reklamation. min dolce-gusto maskine gik i stykker. skrev til jer d. 13-1 og hørte fra jer d. 16-1.skulle sende jer nummeret på maskinen og så ville i vende tilbage. har ikke hørt noget siden. så nu står jeg uden maskine men kan heller ikke købe en ny da jeg ikke ved om den gamle skal sendes til reparation. har ellers ikke haft noget at klage over før så derfor kun 1 fjernet.
__label__5 ,altid besked om når det er pakketog hurtig levering.
__label__4 ,har et godt udvalg af tingselv ting jeg troede jeg aldrig ville finde igenmen sender tilsyneladende kun med postnord hvilket trækker lidt ned.
__label__5 ,de har de bedste priser på fede produkter. dog er leveringen lidt dyrt. 5 stjerner her fra ;d
__label__5 , hurigt levering
__label__5 ,altid som lovetgod hjemmesidegodt udvalgog fine priser
__label__1 ,jeg har 2 gange skrevet at jeg ikke ønsker at få en d.v.d med heartbeat som jeg har købt i forvejen og jeg har nu opdaget at jeg har fået en rykker på den hvorfor
__label__1 ,købte en vare 28/12. fik bekræftelse af cdon at varen blev afsendt 30/12. mail fra qliro 3/1at betaling var gået igennem...22/1 har jeg forsat ikke modtaget min vare. umuligt at komme i kontakt med cdon.
__label__1 ,elendig betalingsmetode(qliro). jeg havde ikke mulighed for at vælge qliro ab betalingsmedtode fra. irriterende ikke at kunne vælge visabetaling. glemte derfor at logge på netbank og betale der.
__label__1 ,bestilte en vare til julegave i december. fik ingen ordrebekræftelse og skrev derfor til cdon.dk og vidaxl - til sidst nåede min ordre fremda jeg havde taget et skærmprint da jeg afsluttede ordren og skrev til både cdon.dk og vidaxl. det var en julegave og skal desværre returneres. jeg kan ikke returnere jf. vejledningen på cdon.dkda den oprindelige ordre aldrig blev registreret korrekt (går jeg ud fra) og derfor kan jeg ikke vælge varen og starte returnering.jeg har siden d. 30. december forsøgt kontakt uden held og har endnu ikke fået svar på mail hvordan varen sendes retur. det virker tilat de bevidst gør det besværligt for kunder at komme i kontakt med dem og at de ikke ønsker at yde nogen form for service - bondefangeri.
__label__5 ,køb af støvlercdon havde den bedste pris på nettet.modtog støvlerne 3 dage efter bestilling.støvlerne var desvære for småså jeg fulgte returvejledningen. printede en returseddel og sendte støvlerne retur samme dag.bestille nye støvlerne i anden størrelse.modtog støvlerne 3 dage efter bestilling.har modtaget penge returen uge efter jeg returnerede de første støvler.god købsoplevelse. jeg har i forløbet ikke haft behov forat være i kontakt med personlig kundeservice. al nødvendig information var via hjemmesiden.
__label__1 ,utrolig dårlig kundeservice.har i okt. 2019 bestilt noglevare som aldrig er kommet frem i dec. bliver ordren annulleret. nu får jeg 3 rykker for en vare som fortsat stå som være på vej. når man kontakter kundeservices bliver man bedt om at kontakte qliro og når man kontakter dem kan de ikke hjælpe før atat ordren stå som annulleret.i dag får jeg fat i en medarbejder som rent faktisk svare på mailen sendt for 3 dage sidenso m oplyser at det er det forkerte sted jeg har skrevet til. men jeg kan da klikke på linket og komme direkte videreigen nej det kan man ikke. må indrømme jeg er ved at opgive på trods af ikke modtaget vare eller service og bare betale for den vareog så melde den forsvundet via postnord. hold jer lagt væk.
__label__1 ,utrolig lang ventetid på action fra firmaet der blot henviste til andreder skulle tage sig af reklamationer.cdon er sidste gang jeg bestiller noget hos dem!
__label__1 ,hold jer langt væk fra cdon. de mangler penge og derfor indgået aftale med et svindel firma om fakturering og betalinger. forvent at skulle betale mere end angivet. og cdon fralægger sig ansvaret.
__label__3 ,lang svartid ved kundeservice. bestilte et tvder ved ankomst var i stykker. kontaktede dem samme dag og hørte noget et par dage senere. her 5 dage senere har jeg endnu ikke fået svar påhvad jeg skal stille op og hvordan det skal returneres. er normalt tilfreds med cdonmen synes deres svartid er alt for lang hos kundeservice.
__label__1 ,jeg bestilte en vare d 3/1som var meget forsinket. men det er hvad det er. de trækker herefter pengenemen samme beløb står stadig reserverethvilket jeg synes er dybt uprofessioneltnår beløbet er trukket én gang. der er ingen stederjeg kan kontakte cdonså derfor fraråder jeg andreat handle her.
__label__5 ,hejhar modtaget 3.rykkerskrivelse vedr. modtaget ordre. det er ok at jeg skal betale rykkergebyr da jeg har glemt at betale for ordren - men det er ikke ok at jeg ikke har modtaget 1. og 2. rykkerskrivelse da jeg selvfølgelig ville have reageret. vh. henrikhar fået ordnet problemet med manglende rykkerskrivelser på en rigtig fin måde venlige og imødekommende medarbejdere - tak for fin kundeservice venlig hilsen henrik
__label__5 ,har købt hos cdon den 3.1.20skriv til kunde services som svaret næste dag. have ingen problem var lidt usikker at handle hos dem efter alle de dårlige anmeldelser men have ingen problemer 
__label__1 ,vildt ringe.man får pakket efter jul. - selvom der blev bestilt 10 dec.når man skal returnereforstår de ikke det simple spørgsmål:hvilken adresse skal der returneres til
__label__1 ,jævnfør det track and trace nummersom jeg fik i forbindelse med min bestilling fra cdons hjemmesidehar de leveret min pakkefra sveriged. 16/1-'20. der er bare lige to ting:1: jeg har intet modtaget.2: den bog jeg har bestilter så tykat den ikke kan komme ned i min postkasse.sjovt nok er det kun hos cdonat de kan ''se'' at pakken er leveret.hos postnord (som står for leveringen) kan de til gengæld seat pakken kun er landet i danmark.snyde-firma!
