rating,review
__label__1 ,de sender reklamemails efterman har købt hos dem. jeg skrev til dem at de skulle stoppe strakshvorefter jeg blev ringet op og vedkommende sagde at det var lovligt og at jeg bare kunne afmelde mig. det kan godt væreat de har fundet et smuthulmen jeg synesat det er dårlig stil at sende reklamemailnår jeg ikke har givet tilladelse til det.svar til simon:det er korrektat den bestilte vare kom hurtigt. i forhold til telefonsamtalen havde simon ikke andet at sige endat han mente at det var lovligt og i ordenat sende den uopfordrede reklamemail og at den måde jeg kunne undgå det i fremtidenvar selv at afmelde mig. hvis man ikke har noget imod at modtage reklamemailsynes jeg at man skal handle hos tapeconnection.
__label__5 ,købte onlineafsendt samme dagleveret på adressen dagen efter. way to go!
__label__4 ,altid super god service og hurtig levering.
__label__5 ,det er nu tredje gang jeg har handlet hos tape connection og fra køb til at udstyret er sat oper der altid god og venlig service. det er ikke sidste gang jeg har handler dér
__label__5 ,rigtig god rådgivning med udgangspunkt i mit behov.
__label__5 ,hurtig ekspedition og så endda gratis fragt her i corona tiden. får altid god og meget kompetent vejledning.
__label__5 ,her får man altid god pofessionel rådgivning og en kanon service. kan kun anbefales en rigtig hifi butik som den være.
__label__5 ,fremragende service og rådgivning. de kender deres produkter og ved noget om lyd.
__label__5 ,god service - hurtig levering.
__label__5 ,har kun brugt webshoppenmen har udelukkende haft gode oplevelser med tape connection. der er et godt udvalg af produkter og mærker. priserne er fairog de bedste jeg har kunnet finde på de ting jeg skal have. tingene er blevet afsendt til tiden (selv under black friday)og de ting der manglede (ikke på lager) blev hurtigt eftersendt. ingen skader på noget som helstog alt har fungeret upåklageligt.vil helt sikkert benytte dem igen.
__label__5 ,fint udvalgok priser og hurtig levering
__label__5 ,fin service ved brug af fortrydelsesretten. takker!
__label__5 ,super hurtig levering og varen som beskrevet
__label__5 ,god service hurtig levering handler altid hos tape connecion serjøse hifi folk og maget venlige.
__label__5 ,perfekt produkt og levering. hjemmesiden er også ret god og informativ
__label__5 ,handlet her (via webshop) en 5-6 gange nu. intet at udsætte.
__label__5 ,alt fungerede godt. hurtig levering. mvh kenneth/fredericia
__label__5 ,har altid været tilfreds når jeg har handlet her !:)og servicen er altid i top ! :)
__label__5 ,god oplevelse. med personlig hjælp i disse covid tider.varerne kommer som aftalt.
__label__5 ,varmt anbefales. leveringen dagen eftervel indpakketog med gratis fragt. prisen på produktet var meget rimeligt.
__label__5 ,tape connection leverer altid til perfektion. både i butikken og på nettet. bedste hifi-rådgivning i aarhus!
__label__5 ,god service og man kan lave en fornuftig handelkan helt sikkert anbefales.har stadig nogle nye tdk sa90 der er købt der i 80érene i tapeconnection.
__label__5 ,gode priserhurtig levering. gnidningsfrit. sådan burde al internethandel være :-)
__label__5 ,hurtig og nem service i online bestilling og levering.
__label__5 ,100% tilfreds med mit køb og de gir en god service også sår derfor fortjener de 5 stjerner
__label__5 ,hurtig og kompetent ekspedition - stærk pris - godt produkt.
__label__5 ,som tidligere erfaret; god bestillingsside og levering dagen efter bestilling er afgivet. varen i ubrudt emballage og virker perfekt.
__label__5 ,2 dage efter at have bestilt en god gammeldags grammofon-pickupkunne jeg spille mine favorit-vinyler!hurtig og fin ekspedition- og så bare detat de har et bredt sortiment på lager!flot!
__label__5 ,jeg er meget tilfreds. pakken kom dagen efter bestilling. og det er ikke sidste gang jeg handler der.
__label__4 ,hurtig levering uden problemerdesværre ikke en manual på dansk kun på svensk og andre europæiske sprog.
__label__5 ,købte et nordost lydkabel hos tape connection og sikken en god kundeservicemeget professionelt og yderst venlig og hjælpsom servicejeg fik. kan klart anbefales at handle der.
__label__5 ,hurtig leveringkan varmt anbefales
__label__5 ,god service. god prislevering til tiden.kan varmt anbefale tapeconnection.
__label__5 ,tros en travl jule tidfik de hentet min vare hjem fra grosist og leveret en dag før forventet.
__label__5 ,hurtigt forsendelseindpakning med omsorg og god information om produktet på internet og video. kan anbefales!
__label__5 ,jeg har haft en god oplevelse med at købe hos tape connection. dog er deres hjemmeside lidt svær at finde de gode tilbud på hjemmesiden.
__label__5 ,jeg bestilte nogle vare og dagen efter fik jeg dem
__label__4 ,ringede ang. en surround receiverde ville vende tilbage med info. 14 dage senere måtte jeg selv tage kontakt uden at den nye ekspedient viste besked. købte modellen over fordi det var den eneste der var på lager. men info og vejledning om produktet var ok.
__label__2 ,meget lang leveringstid2 5 måned
__label__5 ,service ud over det sædvanlige. bestemt ikke sidste gang jeg handler her.
__label__5 ,rigtig fin service!
__label__5 ,lynhurtig forsendelse. alt godt!
__label__5 ,fantastisk betjening og serviceblev godt guidet igennem køb af pladespiller.næste gang jeg skal handle hi-fi vender jeg tilbage 
__label__5 ,det var dejligt med hurtig levering af min bestilling. den skal gives i julegaveog jeg er sikker påden falder i god jord.
__label__4 ,leveringstiden var lidt lang men fin opsamling fra jeres side
__label__5 ,meget hurtig og klar kommunikation. havde varen dagen efter bestillingen.
__label__5 ,alt fungerede præcis som det skulle og varen var nøjagtig som angivet.bedste anbefalinger herfra
__label__5 ,virkelig god oplevelse. vanvittig hurtig ekspedering af min netordre.
__label__5 ,hurtig ekspedering
__label__5 ,jeg købte en højtaler på tape connections hjemmeside. den kom super hurtigt og var præcis som beskrevet på siden. jeg kunne dog ikke finde ud af at connecte den til bluetooth og ringede derfor i butikken. jeg snakkede med en medarbejdersimon som var vildt serviceminded og brugte 20 min på at guide mig gennem alle højtalerens funktioner. han gav sig god tidog kunne i princippet have nøjes med at fortælle mig om bluetooth. jeg handler bestemt her i fremtiden.
__label__5 ,nemt at bestille. hurtig levering og perfekt service.vh kim rasmussen.
__label__5 ,super hurtig levering og god sms service.
__label__5 ,trustpilot spørger hvor mange stjerner vil du give tapeconnection.dk?jeg siger 5 hver gang. super kundeserviceawesome produkterlynhurtig levering. what's not to like.
__label__5 ,rigtig god hi-fi butik! kvalitets varer og fantastisk service. kan varmt anbefales
__label__5 ,har købt et par monitor audio silver 300 højttalere samt en cambridge cxa81 forstærker. er meget tilfreds med produkterne. fin service og vejledning i købsprocessen. 
__label__5 ,de ved faktisk noget om lyd og deres produkter. bare ring.
__label__5 ,ind i mellem lidt lang ventetid på tlf. når man er igennem er der til gengæld ingen problemer. venlig og vidende betjening. fristelserne er mangfoldige. lynhurtig forsendelse. dag til dag. anbefales klart herfra.
__label__5 ,webshop kan klart anbefales. tip-top kundeservice og flinke mennesker. stort udvalg.
__label__5 ,har næsten alt på lagerog er lydhør over for ændring i sortiment. er flittig kundeogså af småting. meget tilfreds
__label__5 ,min bestilling kom hurtigt og kundeservice hjælpen jeg modtog var super
__label__5 ,der var lidt rod i startenprimært fordi jeg ændrede ordren telefonisk efter jeg havde bestilt den. tape connection håndterede det dog rigtig fintog det endte præcist som det skulle! perfekt! 10/10ville handle der igen!
__label__5 ,alt kørte hurtigt og fuldstændigt problemfrit.
__label__5 ,havde i længere tid søgt efter en musikafspiller til hovedtelefoner. fandt en b-stock kern og astell sr 25 på deres hjemmeside. fik bestiltmodtog og alt er som det skal være.
__label__5 ,hurtig leveringmodtog varen dagen efter bestilling.
__label__5 ,fin prisgratis fragt og lynhurtig levering. alt perfekt.
__label__5 ,hurtig leveringfin og sikker indpakning.
__label__5 ,hurtig levering selv om hjemmesiden varslede 1-2 uger leveringstid.
__label__5 ,rigtig god service og flinke medarbejdere
__label__5 ,hvis man kunne give 6 stjernerså fik de også det. det startede med en meget kort forspørgsel på email. et meget kompetent og hurtig svar kom retur og flere fulgte. vi blev enige om en løsning. produktet ankom inden for den forventede tidsramme. det er første gang jeg har handlet dermen det er ikke sikkert det blev den sidste.
__label__5 ,købte først en receiver via deres online-shop uden at spørge om rådgivning først. det viste sig at være en mandagsmodel med mange underlige problemer. kundeservicekompetent og venliggav sig god tid med at fejlsøge via mail. jeg måtte desværre gøre brug af returrettenmen de anbefalede mig en anden modelsom jeg så købteog blev rigtig glad for!man kan være uheldig med et online købog så er det rart at være hjulpet med fremragende service som jeg oplevede det i tape connection.
__label__5 ,fejlkøb retur uden problemer og god rådgivning om andet køb.
__label__5 ,hurtig og sikker levering - kan varmt anbefale...
__label__5 ,elsker jer. fantastisk serviceog hurtig levering
__label__5 ,havde varen allerede dagen efter (puder til gradohøretelefoner). gratis levering og fornemt indpakket med et lille katalog.
__label__5 ,hurtig og præcis levering. denne taga htr-1000cd er iøvrigt en fin al-in-one receiver der bare kan det heleog iøvrigt lyder godt.
__label__5 ,god og grundig beskrivelse af produktet på hjemmesidennem bestilling og hurtig levering.
__label__5 ,lynhurtigt - yderst kompetent - venligt
__label__4 ,har købt et fantastisk højtalere-sæt ls50 wirelessleveret hurtigt og nemt og bekvemt.men desværre var der ingen brugervejledning med eller mulighed for at hente en...
__label__5 ,hurtig problem fri levering og det enda uden forsendelsesomkostninger..det sku servicegert
__label__5 ,fantastisk forløb. tog sig tid til at give rådgivninghvor beslutningerne strakte sig over flere uger. ingen hastværkgode betragtninger og rådgivning i verdensklasse.
__label__5 ,rigtig nemt at finde rundt på siderne de er gode og oplysende. og en fantastisk betjening. 
__label__5 ,fingod og hurtig handel. god info i.f.m. en telefonsamtale.
__label__5 ,gode priser lækre produkter og hurtig levering.
__label__5 ,virkelig god service både i forhold til rådgivning af køb samt mulighed for at returnere.
__label__5 ,hurtig levering og produkt levet op til forventning
__label__5 ,god tjekket og billig service hvad kan man mere ønske sig
__label__5 ,fin behandling. varen kom hurtigt og var forsvarlig pakket ind. efterfølgendetelefonisk support kompetent. alt i alt en rigtig god oplevelse.
__label__5 ,fin og hurtig handelhvor bestillingsvare blev skaffet hurtigt.
__label__4 ,god service og pris.dog alt for lang leveringstid i forhold til det oplyste på hjemmesiden
__label__5 ,har altid fået god og hurtig servicekan kun anbefale virksomheden!.
__label__5 ,super servicefantastisk gode produkter!
__label__5 ,venlig service og vejledning samt super hurtig forsendelse
__label__5 ,altid super service - meget tilfreds!
__label__5 ,er yderst tilfredsgod betjening og hurtig leveringog ikke mindst god pris.
__label__5 ,rimelig hurtig levering selvom den ikke var på lager..
__label__5 ,super service.jeg bleve ringet op af “en super medarbejder” fra lageret på tapeconnection.vil jeg have den nye helt sorte centerhøjttaler eller den lagerførte sorte med orange enheder.jeg havde bestilt med orangeså spørgsmålet var naturligvis relevanthvis min centerhøjtaler skulle stå synligt.det er ikke tilfældetmen ideen om at jeg måske ønskede en helt sort højtaler og det vil tapeconnection kunne levere. det giver en høj karakter hos mig.tak tapeconnection. 
__label__5 ,fantastisk service. og hurtig levering til færørne
__label__5 ,fin oplevelse. hurtig levering af et super produktder helt svarede til det lovede.
__label__5 ,god vejledningeffektivt betjening hele vejen til min dør
__label__5 ,smidig og problemløs handellevering til tidengod og stabil emballering af varen. har min varmeste anbefaling.
__label__5 ,super servicegode produkterlevering til tiden... kan varmt anbefales...
__label__4 ,god kommunikation og hurtig levering. når det ikke er 5 stjerner skyldes det udelukkende at jeg kun har handlet der denne ene gang. er dog et sted jeg gerne vender tilbage til næste gang en hifi stump skal skiftes
__label__5 ,godt og kompetent udvalg i alle prisklasser.. førsteklasses betjening og service.skaffer også detsom ikke lige er i kataloget.
__label__5 ,så cool at i sælger uden fragt omkostningerog så i altid flinke til at undersøge om noget kan skaffes som i kke lige har i jeres butik :-)
__label__4 ,var lidt overrasket over at der umiddelbart ikke var nogen hjælp til opsætningde gik vist ud fra at det klarede google. efterfølgende har jeg fået omgående assistanceuden at det har været uproblematisk.
__label__5 ,super betjening og hurtig levering kan varmt anbefale dem
__label__5 ,jeg købte et par hovedtelefoner onlinesom jeg modtog dagen efter. topkarakter for at sende dem så hurtigt..de var desværre defekte da jeg modtog demog jeg kontaktede deres online kundeservice.. jeg fik i løbet af 2 dage dog kun 1 svarsom ikke rigtig var fyldestgørende. så jeg valgte at ringe ned til butikkenog fik med det samme at vide at de ville sende mig et returlabelog at de ville kontakte leverandørenfor at høre om der var flere af den pågældende model på lagerda de ikke selv havde flere. kort tid efter modtog jeg returlabelsamt en lidt uheldig besked om at modellen var udgåetså jeg måtte få mine penge tilbage i stedet. men det er jo på ingen måde tc's fejl.efter at have sendt hovedtelefonerne tilbagefik jeg med det samme mine penge retursamme dag som de havde modtaget dem.en lidt uheldig situationmen deres håndtering af sagen kan kun betegnes som værende yderst tilfredsstillende og meget professionel.det skal også nævnes at jeg fik svar fra deres online kundeservice senere samme dag som jeg havde ringetog tilsendt endnu en returlabel. så den online kundeservice endte også med at være ganske udemærket.jeg vil til enhver tid anbefale andre at købe hos tape connection!
__label__5 ,tape connection er det første sted jeg søger gear. og i 95% af tilfældene behøver jeg ikke kigge videre.de har det bedste gear og de vedhvad de har med at gøre. og så svarer de ærligt.de har min største anbefaling.
__label__5 ,hurtig levering af den bestilte vare - uden bøvl af nogen art
__label__5 ,hurtig levering og produktet var som forventet.
__label__4 ,meget positiv oplevelse. selvom første forsendelse havde en fejl fandt vi en løsning
__label__5 ,det er anden gang jeg handler hifi hos tape connectionog jeg kommer selvfølgelig kun tilbageda udvalg og service er i top. priserne er også helt okay.
__label__5 ,rigtig god service.jeg modtog en vare med en defekt.det blev professionelt rettet med det samme.kan varmt anbefales.
__label__5 ,bestilt vare modtaget få dage efter ordre.ingen bemærkningeralt godt
__label__4 ,god service - levering så hurtigt som muligt.mange spændende produkter!mvhpoul
__label__5 ,havde en fantastisk oplevelse i butikken idag da jeg skulle købe en pladespiller og forstærker. fik grundig vejledning i opsætning m.m.
__label__5 ,go service altid
__label__4 ,god vejledning inden købog hurtig forsendelse.
__label__5 ,hurtigt leveret uden problemer.rigtig god pris.ordrebekræftelse og efterfølgende mails var en oplevelse i sig selv - meget humoristisk skrevet :)kan klart anbefales.
__label__5 ,levering hurtigere end lovet. perfekt service!
__label__5 ,super service. giver sig god til til kunden.
__label__5 ,ganske udmærket forhandler. varen kom hurtigt og i fin stand. intet at klage over.
__label__5 ,på trods af at ordren var længe undervejs pga. corona.føler jeg mig rigtig godt behandlet.jeg kunne godt tænke mig at aflægge den fysiske butik et besøg.der er jo altid noget man kan ønske sig
__label__5 ,fintingen problemerdet kører bare
__label__5 ,jeg har handlet hos tape connection flere gange. de er hurtige til at sende varen og giver en god service. seneste køb fortrød jeg og de var hurtige til at håndtere retur sagen. kun ros herfra
__label__3 ,jeg har fundet ud af at i er lidt for dyre. man kan købe de samme ting billigere mange steder.
__label__5 ,rigtig godt rådgivning på telefon. jeg købte bagefter en forstærker - cambridge audio cxa61 som jeg er meget tilfreds med. levering var også hurtig.
__label__5 ,kanon god service og super hurtig levering
__label__5 ,very fast delivery.
__label__5 ,god service. ville bestille derfra igen.
__label__5 ,meget tilfreds med pris og kvaliteten af de mofi inner sleeves jeg købte samt den hurtige levering.
__label__5 ,har altid fået en god hjælp når der skal vælges udstyr i forhold til det man har
__label__5 ,bestilte varen gennem nettetog de kom frem med posten før jeg vidste af det. første klasses udstyr og betjening.
__label__5 ,en god reel og hutig betjeningknud erik
__label__5 ,altid god service og i ved hvad i snakker om det er sgu da god stil i kører os med de bedste mærker som aj michelle
__label__5 ,super hurtig og gnidningsløs servicejeg kan kun anbefale dem.og ulrich h. får også lige 5 stjerner herfra
__label__5 ,super servicekompetent rådgivningaldrig skuffet over et besøg hos dem
__label__5 ,god service!! hurtig levering..
__label__5 ,min første oplevelse med tapeconnection.meget tilfreds med produktetsom blev leveret til pakkeshop indenfor to dage efter bestillingen. ikke sidste gang jeg bruger tckan anbefales
__label__5 ,god og real netbutik
__label__5 ,god oplevelse.. hurtig levering
__label__5 ,god hjælp per email med teknisk hjælp og efterfølgende support og sparring. hurtig behandling og forsendelse af ordre. en fornøjelse som altid.
__label__5 ,da det viste sigat dynaudio music 7 ikke holdt hvad der var love mht wifi forbindelsettog tape connection varen retur uden beregning.
__label__5 ,super god service pr telefon og hurtig levering dagen efter
__label__5 ,kvalitet i udvalgethurtig leveringsuper service! kan anbefales til alle småsom storehifi indkøb!
__label__5 ,det er første gang jeg har handlet ved tape connection. og det gik hurtigt så jeg er tilfreds.
__label__5 ,oplevede en defekt på en højttalerog det blev der fint taget hånd om. jeg er tilfreds med både produkt og service.
__label__5 ,har igennem flere år handlet i tc.og har købt alt mit grej der.fremragende betjening og service.
__label__5 ,jeg bor i københavn og handler gerne hos tc i aarhus. hvorfor? serviceniveauet.
__label__5 ,god service. a++++
__label__5 ,rigtig god kundeservice og generelt en god købsoplevelse
__label__5 ,perfekt.at en kasse kom for sent er ikke deres skyldmen postnord.
__label__5 ,super service.flink og kompetent ekspedient der tog sig god tid.handler helt sikkert grej der igen.
__label__5 ,fin og troværdig service og hurtig levering.
__label__3 ,normalt har jeg udmærkede erfaringer med at handle hos tcmen denne gang fik jeg leveret en forkert varehvilket virker til at være resultatet af en lidt for hurtig og 'sjusket' ekspedition fra webshoppen. jeg ringede ind med problemet og fik god og hjælpsom betjening - som jeg plejer - og lovning påat en evt. 14-dages returret ikke gælder i den sammenhænghvis der er forsinkelse på leveringstiden af den rigtige bestilte vare. den rigtige vare er nu bestiltog jeg håber blotat den dukker hurtigt opog at ombytningen forløber nemt og uproblematisk.da den oprindelige levering var til 1 stjerneog responsen fra butikkenda jeg ringede indvar til 5 stjernerlander vi midtimellem på tre stjerner.
__label__4 ,god overskuelig hjemmeside og billigste pris på min vare i dk.jeg havde dig forståelse afat jeg ville modtage min vare dagen efter da jeg bestilte inden kl 14.00 det misforstod jeg vist da den først kom efter 3 dage.men ikke sidste gang jeg benytter tape connection ;-))
__label__5 ,super venlig service! fin webshopelsker detjeg har købt!!
__label__5 ,super hurtig levering. spiller bare.
__label__5 ,nemt hurtigt og billigt samt fri fragt helt okay
__label__5 ,rigtig god vejledning og service.kan kun give de bedste anbefalinger.
__label__5 ,meget hurtig levering. fin service og info om produkterne. kan kun anbefales.
__label__5 ,altid hurtig ekspeditionog 100% kvalitetsvarer.
__label__5 ,super fint. meget tilfreds.
__label__5 ,nem bestilling i webshop af mofi innersleeveshurtig levering og solid emballage - de bedste anbefalinger herfra
__label__4 ,varen kom promtemen ikke til det udleveringsstedjeg havde valgt. dog et mindre problem.
__label__5 ,jeg har handlet i deres butik i århus siden 1996.har netop fået en rigtig kvalificeret snak over telefonen inden køb af et produkt.de er dygtige og de kender deres produkter.varen var god og prisen god.
__label__5 ,total uproblematisk leverence. fin support. til ug
__label__5 ,fine varer. god rådgivning. gode tilbud. hurtig ekspedition. klar kommunikation.
__label__5 ,super service og god hjælp med valg af udstyr.
__label__4 ,fin handel! havde været endnu bedrehvis jeg kunne have modtaget varen hjemme.
__label__5 ,meget kompetent personale hurtig ekspedition og high-end produkter.
__label__5 ,bestilte et headshell til pickup da den var bestilt og betalt fik jeg mail om levering om 3 md men de kunne tilbyde mig et andet der kun lige havde været monteret en pickup påmed 50kr rabat det sagde jeg ja til havde den dagen efter tak go service
__label__5 ,hurtigt og problemløstpå trods af coronakrisen.
__label__4 ,fik god hjælp til at få ekstra dele hjem til et par hovedtelefoner
__label__5 ,den bestilte vare var i restordremen jeg blev informeret om en alternativ vare. da jeg valgte at holde fast i den bestilte vareblev jeg holdt orienteret omkring status og leveringstidspunkt. virkelig god service.
__label__5 ,intet at sigealt fungerede perfekt.
__label__2 ,jeg bestilte 2 forstærkere hos demmen det skulle trækkes ud af dem at de ikke kunne levere før udgangen af april start maj når det kom til den ene.
__label__5 ,hurtig pakning og afsendelse - og hurtig leverance. og produktet virker perfekt!
__label__5 ,fin og tak for god servicesom i gamle dage.
__label__5 ,go og kompetent rådgivning pr. telefon og hurtig ekspedition af varender handler jeg helt sikkert igen..!!
__label__5 ,havde et specielt ønskesom de opfyldte til fuld tilfredshed. fin dialog. vender helt sikkert tilbage
__label__5 ,hurtig forsendelse og gode priser er det man har brug for
__label__5 ,hurtig behandling af min bestilling og fik svar på alle mine spørgsmål.
__label__5 ,meget hurtig leveringtape connection har et bredt udvalg af hifi produkter
__label__5 ,nem bestilling og gode produkter. virkelig flot katalog kan varmt anbefale online bestilling. har ikke været i butikken endnumen det vil jeg prøve når vi er i jylland.vh.simon
__label__5 ,fin pris og god service selv i disse corona-tider...
__label__5 ,hurtig og præcis svar på min mail og hurtig levering af varen
__label__5 ,top service og punktlig levering
__label__5 ,altid tjekkede og hjælpsomme.kongeforretning!
__label__5 ,perfekt forløb fra bestilling til levering. alt var som det skulle være. kan varmt anbefale tape connection.
__label__5 ,jeg fik hurtigt og venligt svar på mit spørgsmål med tilhørende link på den del der skulle købes.hurtig ekspedition så fedt.
__label__5 ,tape connectioner meget serviceorienteret og hjælper gerne medat man ikke træffer forkerte valg. forslag hvis de skulle have absolut topkarakterkunne de evt. tilbyde lidt kontant rabat eller anden form for gavenår man køber større anlæg.
__label__5 ,jeg er faktisk meget tilfreds med det produkt jeg købte ..og det som er lige så vigtig er...at kunde servicen var venlig og hjælpsom angående det produkt jeg inden havde i sinde at købe og sluttelig også købte...jeg fik så oven i købet varen utrolig hurtigt...godt pakket ind..så det var gennemgående en rigtig god købe oplevelse ...tak ..
__label__5 ,her er der tale om en god gammeldags hi-fi butikmed meget kompetenteseriøse og ikke mindst flinke folkder hurtig får en' til at føle sig i centrummed god tid til en' og altid en god kop kaffe.
__label__5 ,stort udvalgrigtig gode priser og hurtig levering. ikke sidste gang jeg bestiller fra tape connection.
__label__5 ,kompetent og høflig betjening i butikken samt hurtig levering fra webshoppen.
__label__5 ,god oplevelse og super hurtig levering
__label__5 ,super service og ekspertisebåde presales og efter køb.
__label__5 ,god telefonisk rådgivningog højttalerne blev leverer dagen efter. så kan man ikke bede om mere.
__label__5 ,nem og overskuelig hjemmeside og hurtig levering.
__label__4 ,hjemmesiden gav indtryk afat varen var på lagerog i telefon samme dagsagde medarbejderen: vi sender den med det samme.alligevel gik der 10+ dagefør jeg fik besked omat nu blev varen sendt.jeg bad om at måtte betale vha en bankoverførsel. medarbejderen i telefonen var meget uvillig og ville ikke engang undersøgeom det kunne lade sig gøre.varen kom fremi god standog jeg er tilfreds med den.
__label__5 ,hurtig service og forsendelsemed en personlig hilsen vedr. produktet som jeg ikke har oplevet førkan bestemt anbefales.l. næstved
__label__5 ,første gang jeg handlede der ingen ting at klage over fik min vare i løbet af få dage alt var som det skulle være
__label__5 ,godt sted at handle.....
__label__5 ,selv ved bestilling op til en weekend blev varen leveret lørdag. er fuldstændig tilfreds med forløbet samt den vare jeg har købt.
__label__5 ,rigtig god service og hurtig levering. man kan næppe forlange mere.
__label__5 ,hurtig levering og gode priser. købte på black fridayog havde det leveret om mandagenpå bornholm.
__label__3 ,bestilte en højttaler hvor der stod levering 2-5 dage fra leverandørlagerefter 10 dage uden andet end en besked om at ordren var modtage sendte jeg en forespørgsel hvorefter varen kom i løbet af 4 dage.hellere en mere realistisk tidsangivelseeller en indrømmelse af at have overset ordren.varen er dog som oplystservicen under forventning!
__label__5 ,alt som lovet
__label__5 ,jeg er meget tilfreds med mit køb hos tape connection nem bestilling og hurtig levering.
__label__5 ,hurtig eksekevering og levering. alt gik glat
__label__5 ,som altid fremragende service. konstant opdatering på hvor langt ens ordre er kommet 
__label__5 ,gode priser - hurtig levering.
__label__5 ,nem bestilling og hurtig dag til dag leverance
__label__4 ,chord mojo og chord poly købt og leveret. god service nem og handle med er godt tilfreds
__label__5 ,jeg bestilte en grammofon pickup og fik den med posten næste dag. 24 timer senere. meget imponerende.
__label__5 ,chord mojo netop købt og leveret prompte og med deres udsøgte års katalog vedlagt hvor produkterne næsten er pengene værd selv uden elektronikken indeni...
__label__5 ,uheld i transporten men høj høj service indtil alt var i orden
__label__5 ,hurtig service og levering
__label__5 ,har bestilt en chord mojo hos tape connection d.d. efter to samtaler med simon som tålmodigt har vejledt om produktet. jeg siger mange tak for handlen og den gode service.
__label__5 ,det er altid en fornøjelse at handle hos tapeconnectionkan anbefales på det varmeste. jeg har handlet der i flere år og det bliver jeg ved med. ville give ti stjerner hvis det var muligt.
__label__5 ,hurtig leveringog hurtig returnering.god service
__label__5 ,trods lidt uvævnhederfik jeg en god behandling
__label__5 ,fin og hurtig behandling. varen var fejlbehæftetmen det er ikke tape connections fejl. pengene kom retur uden problemer.
__label__5 ,meget hurtig levering og et stort udvalg.
__label__4 ,jeg har kun købt varer online og det gik godt. jeg kender ikke den fysiske butik så kun 4 stjerner fra mig.hilsenkjeld.
__label__5 ,fint hele vejen igennem - fik hurtigt varen.
__label__5 ,fin service venlig og meget imødekommemde.
__label__5 ,fik min vare som forventetingen problemer.måtte dog vente et par dage med at få denda pakkeshoppen ikke havde plads til at modtage den (købte på black friday)men det er jo ikke tape connections skyld.
__label__5 ,bestilte et par audeze lcd-2c høretelefoner og modtog dem lynhurtigt og godt emballeret! også rigtig god information via e-mail på de forskellige trin vedrørende ordrebetaling og forsendelse! ville klart handle med tape connection igen!
__label__5 ,jeg har nu handlet hos tapeconnection.dkmange gange efterhåndenservicen er bare i top og har man spørgsmål er det hurtige til at svareså ikke sidste gang jeg handler hos dem
__label__5 ,det hele fungerer i samarbejdet med tapeconnection
__label__5 ,enestående mulighed for at købe chord mojo inkl originalt etui til kampagnepris selvom den officielle kampagne var udløbet. levering til tidenmen indeholdte forkert etui. ombytning skete dog yderst effektivt uden gener for migså alt i alt en perfekt oplevelse. jeg glæder mig til at købe mine endgame hovedtelefoner hos tape connection :-)
__label__5 ,bestilte en bas enhed til min ældre center højtaler. alt er som det skal værelidt længe undervejs. men hvor forsinkelsen er ved jeg ikkeom det er fra england til dk eller fra dk til mig ved jeg ikke.
__label__5 ,super hurtigt og precis serviceintet at sætte en finger på
__label__5 ,velfungerende og meget hurtig ekspedition og levering.
__label__4 ,hurtig leveringmen manglede noget af det købte indhold.utrolig hurtig og venlig efterbehandling kan klart anbefales.
__label__5 ,glimrende service . vejledning pr.telf. ved montering af ny pickup.
__label__5 ,god service.
__label__5 ,hurtig afsendelse og meget tilfreds med min nye pladespiller
__label__5 ,godt websiteudvalg og beskrivende tekster hurtig ekspedition og forsendelse. vil handle der igenog også besøge deres fysiske butik ved næste lejlighed i århus 
__label__5 ,hurtig ekspedition - god hjemmeside.
__label__5 ,ja det er jo lidt andet end hifiklubben ;)
__label__5 ,god og hurtig service - tape connection anbefales!
__label__5 ,dejlig sted og handle. har snakket i tlf. og blevet vejledt. efterfølgende gik noget galtdog med post nordog igen god service med tlf. samtale og mail. tak.
__label__5 ,bestilte super lækker forstærker mandag eftermiddag efter kort mail dialog med forretninge.“dyret” var klar til afhentning i postbiks i københavn onsdag 
__label__5 ,det går virkelig hurtigt med levering selvom varerne ikke er på lager. thumbs up
__label__5 ,super god købsoplevelse. rigtig god kundeservice! 
__label__5 ,virkelig fin og behagelig service og hurtig levering
__label__5 ,dejligt med fagfolk som forstår ens ønsker og behov.rigtig flot betjening. tak.
__label__5 ,det var en oplevelse af de store. jeg kontaktede tc da jeg stod til at skulle købe nogle nye højtalere. jeg beskrev hvad jeg havdehvad jeg stillede som forventninger til lyd/kvalitethvad jeg havde kigget påstørrelse på rum og alt den slags. desværre ligger de jo i århus og jeg bor på sjællandså et besøg var ikke helt så nemt. søren fra tc skrev tilbage samme dag jeg skrev med en masse gode råd og info om ting jeg skulle være obs på. efter nogle super gode saglige mails frem og tilbageog en del undersøgelse af mig selv selvfølgeligfandt vi den helt rigtige løsning til mit behov og budget. tc har fuldt sagen her til døren. jeg glæder mig meget til modtage mine nye højtalere (minotor audio silver 500). har aldrig før købt højtalere jeg ikke har hørtmen vejledningen har været så årlig og åben er jeg ikke er det mindste i tvivl om at jeg med samråd fra tc har valgt rigtigt.
__label__5 ,levering helt som lovet og uden forhindringer.
__label__5 ,hyggelig butikmed dygtige medarbejdere der giver gode råd.
__label__5 ,meget godt. rigtig tilfreds.
__label__2 ,kedeligt at modtage noget der var skrammet selv om det er demo skulle man blive oplyst om det man køber på nettet og kan ikke se varen personlig
__label__5 ,god prishurtig levering. tilfreds.
