rating,review
__label__5 ,har aldrig været gladere for en bank. god service.
__label__5 ,en bank med nærværforståelse og tålmodighed 
__label__4 ,der er både gode og mindre gode forhold at fremhæve vedr. banken- det er jo en personlig og vigtig relation for den enkelte. jeg sætter meget stor pris på den venlige og kvalificerede personlige betjeningjeg får når jeg ringer til min bankrådgiver. til gengæld er jeg uvenner med netbanken. den er meget svær at brugemåske især når man ikke gør det hver dag. jeg mener det er en fejlnår et hverdagsværktøjsom netbanken jo erkan en hel masse som man som alm kunde ikke har brug for i hverdagen. det er anledning til stor irritationnår man farer vild i it-junglen. lav en netbank for alm brugeresom det er en fornøjelse at bruge.venlig hilsen susanne guldager
__label__4 ,god bank med hjælpsomme medarbejdere
__label__5 ,en bank der lever op til mine forventninger og behagelig at komme i
__label__5 ,føler os altid velkommen i banken. venlig og meget kompetent personale.
__label__4 ,fin og hurtig servicedog på grænset på hæveautomater
__label__5 ,god kundeservicevelforberedt bankrådgiver
__label__4 ,der skal lige være plads til det sublime. derfor kun 4..vi er vel jyder
__label__5 ,en sikker og troværdig bankmed en rigtig god kundekontakt. har været kunde siden min første sparegris.
__label__5 ,jeg er absolut tilfreds med banken. har prøvet andre bankermen er vendt tilbage til vestjysk bank da de er knap så højtflyvende og en bank for almindelige mennesker.priser på servicegebyrer mv er det samme som alle andre steder så man sparer ikke noget - men de leverer til gengæld en ordentlig service for pengene kan absolut anbefales...
__label__1 ,efter min bank har skiftet over til det nye har jeg kun fået dårlig rådgivning og kan ikke det samme som før så derfor får det kun en stjerne fra mig jeg overvejer at skifte bank
__label__5 ,kan sige at min rådgivergiver sig tid til at fortælle mighvad jeg kan gøre og lade sig gøremed alle mine ideer.. mvh keld
__label__5 ,god - personlig og kompetent vejledning.
__label__5 ,god vejledning og også tilbud til vurdering angående indbetaling på aldersopsparing o.l.
__label__5 ,dygtig bankrådgiverdet giver en tryghed
__label__5 ,den bedste bankrådgiver. altid reel og ærlig over for os.
__label__2 ,oplever altid en hjælpende hånd fra min bankrådgiver .
__label__5 ,rigtig god service og meget imødekommende personale
__label__5 ,er tilfreds med vestjysk bank. har en god dialog med min rådgiver søren
__label__5 ,jeg har intet at klage over er vældig tilfreds
__label__5 ,jeg har intet at klage over før og har det heller ikke nu .god jul og nytår . mvh jørgen adsbøl
__label__5 ,jeg har altid fået professionel hjælp af min bankrådgiverog altid korte svartider på spørgsmål samt rigtig god vejledning
__label__2 ,blev stillet rundt 4 gange for at får en forklaring på alle deres gebyrer. højre hånd aner ikke hvad venstre laver ... men de skovler gebyrer ind. jeg skal betale 500.- om året for netbank og mit kort ... jeg har boet i sverige og frankrig samt rejst det meste af verdenen rundt og aldrig oplevet så store gebyrer på mine internationale kort som i dk. jeg er ringede til jer for at få af vide hvad i tog i depot gebyr der skulle 4 jeg rund stilles til 4 forskellige medarbejdere før i kunne svarerog jeg havde aktier for 112 kr som jeg havde glemt men i 3 år togf i 75 kr i gebyr for disse aktier her vil en god kunderådgiver kontakte mig og sige at jeg skulle sælge og ikke betale 75 .- kroner for disse aktier. ellers er jeg glad for jeres service. godt nytår
__label__5 ,ordentligt og personligt. en bare helt i orden bank 
__label__5 ,altid god service og meget kompetente rådgivere.
__label__5 ,top fin møde hvor alt blev drøftet og hørt !tak til klaus
__label__5 ,helt fantastisk bankmed personlig betjeningkun godt at sige om (i hvert fald) den lokale afdeling i tinglev 
__label__5 ,vidunderlig service utrolig søde medarbejder. føles som i gamle dage med en kunderådgiver der er til for kunden og ikke for banken. har og vil aldrig fortryde mit valg om at flytte til vestjysk bank
__label__5 ,har været glad for sparring og service niveaugod kommunikation med bankrådgiver
__label__5 ,god og behagelig behandling god informationom sinbank
__label__5 ,rigtigt god og menneskelig service fra min rådgiver
__label__5 ,jeg mærker ingen forskel på overgangenfrajyske sparekasse til vestjysk bank
__label__5 ,dygtige rådgivereder er helt nede på jorden.
__label__5 ,en bank hvor du som kunde kommer først.top rådgivning.
__label__5 ,virkelige godt service og gode og imødekommende kunderådgivere
__label__5 ,vi er fuldt ud tilfreds med jeres bank vi møder altid søde og venlige medarbejdere
__label__5 ,det er alt afgørendeat have den samme rådgiversom forstår mignår jeg henvender mig.
__label__5 ,vestjysk bank hjalp da ingen andre ville hjælpe.
__label__5 ,fantastisk rådgivning og hjælpsomt personale. man føler sig altid velkommen og får ordentlige svar på de ting der måtte være.
__label__5 ,de første år vi var selvstændig landmændvar vi i en af landet´s største bankervi fik ikke den hjælp vi havde behov for. så fik vi et godt tilbud fra vestjysk bank den hoppede vi pådet har vi aldrig fortrudt.her er vi blevet hjulpet i øjenhøjdeså det er til at forståfor os almindelige mennesker. ærlig og kompetentrådgivning. mvh. peder damgaard.
__label__5 ,meget tilfreds. dejlig bank. har kun godt at sige om den.
__label__5 ,har altid været tilfreds med betjeningen og behandlingen vi har fået gennem de sidste 50 år . nu har vi lige købt og solgt lejlighed og der hat vi fået en fantastisk behandling så kan varmt anbefale banken
__label__5 ,fantastiskgod råd- og vejledningssamtale i f.b.m. ratepension og i det hele taget en god oplevelse - vi fik meget mere indblik ihvad der kan lade sig gøre i forholdt til økonomiennår vi engang skalpensioneres
__label__5 ,har man brug for hjælpfår man altid en sød og kompetent medarbejder i tale-personalet er altid smilende når vi er i bankenvestjysk banks afdeling i lemvig.
__label__5 ,en super god bank med overblik og styr på detaljerne.
__label__5 ,holder hvad de loverføler at komme i en lille bank.
__label__5 ,hurtigærlig og kompetent service.
__label__5 ,altid top service og god betjening. sød og konstruktiv kunderådgiverder altid er der for os kunder.
__label__5 ,altid meget hjælpsomme. selvfølgelig er banken en forretningmen relationen til vores rådgiver har altid/er personlig. kan bestemt anbefale bankenogså på sjællandhvor vi har vores bopæl.
__label__4 ,god service bankens medarbejdere er altid hjælpsomme med at løse de problemer man henvender sig med.
__label__5 ,bedste bank der findes
__label__4 ,lyttende og hjælpsom.
__label__5 ,fik den hjælp og rådgivning jeg havde brug for. en meget dygtig rådgiver. tak for det.
__label__4 ,venlig betjening god atmosfære i bankenalt i alt god lokal bank.
__label__5 ,altid venlighed hjælpsomme og oplysende jeg har tillid til dem.
__label__5 ,fin personlig betjening når der er brug for det
__label__5 ,jeg er meget tilfreds både med banken og min rådgiver
__label__4 ,god bankmed dygtige og forstående rådgivere. kan anbefales.
__label__5 ,vi har i vores familie en fantastisk bankrådgiver nemlig linda fra afdelingen i horsenssom virkelig hjælper os og det sætter vi meget stor pris på.
__label__5 ,information fungerer upåklageligt - netbank er god og overskueligkonakt til bank er nem og man er fri for at havne i et upersonligt callcenter.
__label__5 ,super god bank som sætter en ære i at hjælpe d’ers kunder. har kun gode oplevelser med banken i viborg.
__label__5 ,banken giver ikke grøn lys for noget uden de er sikre
__label__5 ,vestjysk bank kolding giver fremragende service og der er styr på tingene. kan klart anbefales.
__label__5 ,bedste bank og ikke mindst bankrådgiver. meget behagelig og empatisk. man får følelsen af af blive hørt i sine ønsker og vejledt godt.
__label__5 ,vestjysk bank er en bank der er til for kundens skyldjeg er super tilfreds med råd og vejledningog altid en høflig og venlig behandling.
__label__5 ,det er en god bankvenligt imødekommende personale.
__label__5 ,der har altid været en god og saglig rådgivning. man føler sig velkommen i bankenog man bliver taget alvorligt uanset forretningens art.
__label__3 ,kundekontakt er en mangelvaremen samtidig kan jeg godt forstå at sikkerheden er prioriteret højt.det har ikke spor med kontakten med min rådgiver at gørevi har den kontakt vi skal haveog den er perfekt. det jeg peger på er at man ikke bare kan gå ind i banken og hæve penge eller få vejledning i div. jeg understregerdet har intet med min rådgiver at gøre.
__label__4 ,altid venlig personale og god servise. man føler de altid giver sig god tid til at sætte deres kunder ind i tingene.
__label__5 ,jeg følerat jeg får hjælpnår jeg har brug for det. og jeg bliver godt informeretnår der skal ske noget med mine penge.jeg føler mig tryg i denne bank og ved min rådgiver..
__label__4 ,meget kompetente og vidende om de finansielle problemstillinger man som alm privat kunde har i dagligdagen.hurtige i reaktionen - grumme dejligt når der ind imellem er brug for det !
__label__5 ,kompetent og fyldestgørende rådgivning vedrørende indbetaling til pension
__label__5 ,man møder altid glade bankfolk når man kommer ned i banken. har man et problem eller en forespørgselja så kommer man derudfra med et svar/mulighed. at have en bankmand bagved siger guld værd - og det har jeg :)
__label__4 ,super godt sted at komme og man får en fantastisk behagelig betjening
__label__3 ,de kontante må ikke gemmes helt væk. god kunde servis er ok
__label__5 ,vi er glade for at være kunder i vestjysk bank.
__label__5 ,er altid behjælpelige hvis der er brug for hjælp. jeg er godt tilfreds med min bank
__label__5 ,god og relevant rådgivning. viborg afd. helle t.
__label__4 ,kompetent rådgivning under venlige forhold.
__label__5 ,skiftede til vestjysk bank pga huskøb. synes jeg fik en god behandling og fik ikke bare et nej når det handlede om at låne lidt mere end beregnet. så rigtig glad for at komme i kontakt med dem.
__label__5 ,hvor personlig betjening er ved at blive en mangel vareer det fantastisk og have en bank som vestjyskbank i struer - hvor man kan ringe direkte til sin rådgiver - og også lige slå en smut ind forbi fra gadenhvis der lige er behov for hjælp.
__label__5 ,som ny kunder mange tak for din bankog de råd den bankeen gav mig
__label__5 ,jeg for altid hurtig svar på de spørgsmål der kommer.
__label__5 ,jeg giver jer positiv anmeldelseda jeg altid får den hjælp jeg har brug for. er min bankrådgiver ikke til rådighed finder i straks en anden der kan hjælpe.med venlig hilsen sonja andresen
__label__2 ,jeg var parat til at go all in med stjernerpga. min mega dygtige bankrådgiverder altid glad og smilendeer parat med faglig og kompetent råd og vejledning. kun pga. hendegives der 2 stjerner. sagen er denat vestjysk bank har besluttet at gå med på diskreminationsbølgenmht. coronapasog det mener jeg på ingen måde hører sig hjemme i bankforretningsverdenen. skal der nu også være økonomisk stigmatisering for den ikkevaccinerede befolkningsgruppe? jeg er faktisk overrasket og målløs overat vestjysk bankder udadtil er empatisk og kundevenligvil være med til at ligge den salgs pres på deres kunder.
__label__5 ,fint mødefik de oplysninger jeg hade brug forps. god kaffeog flinke medarbejder
__label__5 ,meget godt tilfreds.
__label__5 ,har kun mødt god venlig og kompetent personale
__label__5 ,altid kompetente med arbejder som har tid til en selv om man ikke har bukket et møde
__label__5 ,hurtig reaktion på henvendelse på mail. fin vejledning.
__label__5 ,vi fik en god orientering omkring vores spørgsmål
__label__5 ,er så glad for banken men særligt vores rådgiver som er den bedste vi nogen sinde har haft
__label__5 ,super venlige og altid god service og rådgivning
__label__5 ,altid god personlig betjening. god til at komme med økonomiske muligheder.
__label__5 ,jeg har været kunde i mange år og har altid fået en god behandling. rådgiverne har altid været nemme at komme i kontakt med og de har altid givet mig en god og seriøs rådgivning.
__label__1 ,forfærdelig beslutning!!! tidligere kunde!!!
__label__1 ,indførelse af coronapas er bare ikke i orden!
__label__1 ,at indfører c pas på arbejdspladsen er…at indfører c pas på arbejdspladsen er simpelthen over grænsen! at indfører tvang på arbejdspladsen er ikke okay! farvel efter 15+ år !! hvor er det frie valg?har i undersøgt grundloven?det er et nyt lav!
__label__1 ,tvinger sine medarbejdere til c pas. dermed ikke en bank der er værd at støtte
__label__1 ,at i vil tvinge jeres medarbejdere til c pas er på ingen måder okay. jeg vil på ingen måde anbefale jer!
__label__4 ,jeg har brugt vestjyskbank altidhvilket ikke er helt sandt. jeg har haft to afstikker til andre bankermen vender hurtig tilbage. jeg trykprøver fra tid til anden deres produkter andre stedermen er kommet til den konklusionat trykhed og nærvær vægter højere hos mig end at spare 100 kr. om året et andet sted. det sker da også at vestjyskbank er på samme niveaueller billigere end andre bankerhvilket så blot bekræfter mig i at jeg er det rigtige sted.det skal da også lige nævnesat jeg har haft den samme rådgiver (jesper clausen) i mere end 15 århvilket jeg er meget glad for. ikke fordi det er jespermen fordi jeg ikke skal starte forfra hver gang jeg skal i dialog med banken. nu bliver det mindre og mindre jeg skal snakke med bankenderfor vægter jeg samme rådgiver over sparet mønt.
__label__5 ,jeg er tilfreds med banken og min rådgiver god behandling tak
__label__5 ,god bank der er nemme at få fat påsvare altid
__label__2 ,god bankrådgive. rasten af banken arbejder bare for langsom.tager sin tid at få tinge gjort.
__label__5 ,dejligt at vi endeligt fik taget os sammen til et bankskifteog heldig at valget faldt på vestjysk bank her får man en god behandling af bankrådgiver og svar på de spørgsmål man stiller.
__label__5 ,en skøn bank! vi er meget tilfreds med vores valg. flinkerare personalerman får lyn hurtig betjeningden bedste hjælp og svar omgående. kan stærkt anbefales!
__label__5 ,som ny kundehar jeg mødt en ualmindelig god modtagelse.
__label__4 ,jeg kan kun siger ind til nu at i er en udmærket bankhar kun været kunderhos jer i et år.startede hos den jyske sparekassefuldtmed over til vest jyske bank.
__label__5 ,virkelig god service - rigtig god og forstående rådgiver
__label__5 ,fremragende personlig service og rådgivning
__label__1 ,vestjysk bank slettet min kassekredituden at fortælle mig detblot med den begrundelse at jeg jo ikke brugte den. pas på med pensionende har et elendigt afkast ift. andre.en skuffetnu tidligere kunde gennem 30 år
__label__5 ,har lige været til bankmøde hvor der var en pensionsrådgiver sammen med vores bankrådgiverdet var en meget positiv og belærende oplevelse.
__label__5 ,vi havde et rigtig dejligt møde. helt ud kvalificerede rådgivere. både hanne og jørgen. så vi gik derfra med en rigtig go fornemmelse af at ha fået den bedste rådgivning
__label__5 ,altid en rigtig god betjening af utrolige rare medarbejdereen super bank
__label__5 ,nem at komme i kontakt med og man får ligeledes en god behandling i banken.
__label__5 ,jeg føler mig trykt at være kunde i banken!
__label__5 ,en troværdig bankrådgiverlyttende med forståelseprofessionel tilgang til kunden.
__label__5 ,imødekommende og behageligt personale.
__label__5 ,vi får altid en god og venlig betjening. der er styr på tingene når vi er til en samtale. flinke og rare medarbejder.
__label__5 ,rigtig god servicesuper rådgivning samt en behandling hvor man altid føler sig tryg. :-)
__label__5 ,vi er godt tilfredse med vestjyskbank. vi har alletiders venlige og rare bankrådgiver
__label__4 ,har en dygtig og vågen bankrådgiver.der bruges meget tid på at finde de rigtige løsninger
__label__5 ,rigtig god bank altid rart at komme i banken venligst personale altid smilende og hjælpsomme.kan kun anbefale denne bank
__label__5 ,vestjyske bank den bedste bank rigtig god kundebetjening.
__label__5 ,jeg føler mig i meget trykke hænder. der bliver taget hånd om mig som kunde og min rådgiver er altid forberedtkender mig og kan detaljerne i min sag.
__label__3 ,for mange regler og papirer og i et sprog der ikke er nemt hurtigt at overse
__label__4 ,banken yder god serviceog min bankrådgiver virker meget troværdig. jeg kan anbefalebanken til nye kunder.
__label__5 ,fremragende og fremfor alt personlig rådgivning.
__label__5 ,imødekommende og nærværende i deres kundetilgang. grundige i deres vejledninger
__label__5 ,vi har modtaget fantastisk rådgivning og hjælpsom har stor betydning for vores liv og nuværende situation.
__label__5 ,intet at sætte en finger på. den bedste bank jeg har oplevet. venligheden og kompetencerne er i top. bliver altid mødt med forståelse og der bliver taget hånd om mine problemer samt dialog med løsningsforslag.
__label__5 ,man får hvad man kan forventesom kunde her. fornuftig løsning. i forbindelse med aligvel at være på trustpilotville jeg lige give mit besyv med her. intet at klage over
__label__5 ,fremragende kundebetjening - vestjysk banker en ny moderne bank der er med på beatet og “handler” hurtigt og hjælper dig altid med den optimale løsning. kan kun give stor ros.
__label__5 ,god sparring godt forberedt og altid en god tanke til forbedring af nuværende af samarbejde :)
__label__1 ,har skrevet en mail til vjb et ultimatum mod at jeg lukker sagen og at tvjb betaler en sum for svie og smerter til de efterladte. vjb har imødekommet forslaget og jeg lukker sagenhåber k g har røde ører.
__label__4 ,jeg har lige haft et møde med min bankrådgiverhvor jeg følte mig tryg. fik god rådgivningvedrørende min økonomi m.m. v.h.søren overby
__label__5 ,det er rart at man har sin kunderådgiver og at der er tid og ekspertise når man har brug for hjælp!
__label__5 ,hurtig opfølgning på aftalerhvor der skal handles hurtigt.
__label__5 ,jeg bruger år banken ifm med hushandelog det fungerer upåklageligt.skønt at få personlig betjening og så en person fra lokalsamfundet.
__label__5 ,altid mulighed for personlig kontakt efter aftale. god service og flink personale. kan klart anbefale vestjysk bank.
__label__5 ,altid god serviceog de har tid til deres kunder.
__label__5 ,en vendelig modtagelsefaglig og med en vendelig humor..vendelig hilsen kurtemig.
__label__5 ,har haft vestjydsk bank i mange åraltid fået en god behandling. hjælpsom og venlig personale.
__label__3 ,hjemmeside kedelig grå og vanskelig at overskue og benytte.
__label__5 ,super anne christensen kanon rådgiver
__label__5 ,nærhedvenlighed og dygtighed.
__label__5 ,meget tilfreds med rådgivning ifm med min daglige økonomi efter at være overgået til folkepension. meget tilfreds med rådgivning i forhold til anbringelse af mine værdipapirer.
__label__5 ,super service og en rigtig flink kunde rådgiver
__label__4 ,god persomlig betjening. altid positiv og hjælpsom!
__label__5 ,en bank som bakker om omkring foreningsliv både på bredde og topplan. det er vigtigt for mig at have en bankhvor ikke alt skal give udbytte/afkast til aktionærer.
__label__5 ,super god service og nem tilgængelighed 
__label__5 ,vi er med flytter fra den jyskesparrekassedet har givet nogle bedre priser.
__label__5 ,seriøs bank med rigtig god personlig rådgivning.er skiftet fra nykredit til vestjysk bank...det kan klart anbefales.
__label__5 ,jeg får altid en super god rådgivning og jeg er en meget tilfreds kunde.
__label__5 ,godt tilfreds med rådgivning.klarer det meste selv.har været ansat som privatkundechef i vestjysk bank.
__label__5 ,det er en banksom er til at kommunikere med! :-)
__label__5 ,fantastisk bank og super rådgivning. har kun positive at sige. sætter meget pris på den personlige kontakt.
__label__5 ,altid god og venlig betjening og professionel vejledning
__label__5 ,altid til rådighedkonstruktivgod vejledning også fremtidig perspektivtproffesionel personaleløsningsorienteret og behagelige kultur i min bank
__label__5 ,flot gennemgang af alt vi havde brug for.
__label__5 ,super bank. altid tid til os.
__label__5 ,har kun positive oplevelser. så kan anbefales.
__label__5 ,god og kompetent fremlæggelse af vores økonomi i forbindelse med efterløn og pension
__label__5 ,hos vestjysk bank får vi detde fleste andre banker bevæger sig væk fra. de gamle bankdyder: personligkompetent og kundeorienteret rådgivning med integritet. og af den samme rådgiver over mange år (medarbejderne synes åbenlyst ogsåat vestjysk bank er et godt sted at være). her bliver jeg!
__label__5 ,fantastisk kundeservice og kompentente rådgivere
__label__5 ,fantastisk og hurtig service i høj kvalitet fra vores bankrådgiver. vi bliver altid mødt med et smil og venlighed. vores bankrådgiver er altid let tilgængelig på både tlf.og e-mail. derudover er han en god sparringspartner. vi kan kun anbefale vestjysk bank
__label__1 ,efter overgangen til vestjysk bank fra den jyske sparekasse har min oplevelse med min bank været utrolig dårlig
__label__5 ,rigtig god service og god dialog i forhold til mine behov til banken.
__label__5 ,har haft en utrolig god oplevelse. med at låne penge i vestjysk bank. 
__label__5 ,jeg har haft en meget behagelig og konstruktiv samtale med torben gudinden. vi var enige om mit engagement med banken.
__label__5 ,har aldrig haft noget dårligt at sige om vestjysk bank. nok den bedste bank jeg har haftaltid hjælpsomme og flinke rådgiver.
__label__5 ,god service i banken. behagelig stemning når du kommer ind i banken. en bankrådgiver som kan og vil sætte sig ind i den måde vi har valgt at leve på.
__label__1 ,aldrig har jeg følt mig så overflødig og ligegyldig som kunde som jeg gør i min ny bank. kom tidligere fra sparkassen i skals og den gang havde jeg kunde rådgiver. så blev vi til den jyske sparkasseserviceniveaet dalede og et par år før vi så blev til vestjysk bankholdt jeg op med at være tilknyttet en rådgiver. nu var jeg så kommet over på et serviceteam.i tirsdag (i morgen er der gået en uge) skrev jeg en besked til serviceteametfredag da jeg ikke har hørt nogetskrev jeg igen og i dag mandag kl. 17.14 har jeg stadigvæk ikke hørt fra jer.jeg ringede ind fredag for at høre om i ikke kunne se mine beskeder og fik af vide at det kunne man godt men at jeg kun var en del af serviceteamet.så blev den det ligelukket der.
__label__5 ,den bedste bank jeg til dato har haft. vi har den samme rådgiverhun kender os og vores økonomi. skriver vi til hendefår vi svar samme dag. det der er vigtigst for oser at det er vores rådgiver vi får kontakt medog ikke en tilfældig rådgiver.
__label__5 ,det er altid en god positive og imødekommende personale der kommer en i møde når man træder ind i banken.
__label__4 ,jeg er særdeles godt tilfreds med den behandlingsom jeg har fået af min bankrådgiver
__label__4 ,vi havde en behagelig oplevelse med den rådgiver vi havde en aftale og følteog vi blev rådgivet på en fair og informativ mådeså vi selv kunne træffe en beslutning.
__label__5 ,jeg er glad for at være kunde i vestjysk bank. jeg har fuldt ud tillid til bankenog den rådgivningjeg får er relevant og passer til min situation.
__label__5 ,har været kunde i ca 15år. og skifter nok aldrig. har altid været meget tilfreds med rådgivningen vi har fået og får i forbindelse med investeringer og andre udfordringer
__label__5 ,vestjysk bank kan anbefales til alle uanset hvilken behov man har. er altid imødekommende og hjælpsomt.banken er til for os.
__label__4 ,har haft et fint møde med private banking med god opfølgning
__label__5 ,fantastik - kundemøde. tæt kontakt til banken er vigtig for os. tryghed i vores økonomi. de bedste anbefalinger.hold nu som bank fast i dem. det at man føler man kan nå sin bank er vigtig.
__label__5 ,jeg er meget tilfreds med den rådgivning jeg har fået altid venlig betjening.
__label__1 ,vestjysk bank ikast afd. før kendt som den jyske sparekasse.en værre bank end den her findes virkelig ikke. medarbejder her er virkelig inkompetente.jeg har været kunde her i et par år. jeg har aldrig oplevet at få hjælp til hverken det ene eller det andet jeg har efterspurgt med relation til den som min bank. nu ridser jeg lige kort mine forespørgsler til banken som de ikke kunne være behjælpelig med:1) jeg tog på ferie i london. jeg skulle betale et beløb til hotellet som skulle stå mellem min bank og hotellets. jeg fik forklaret af hotellet a de penge vil min bank nemt overfører til min konto når jeg henvendte mig ved hjemkomsten. jeg har henvendt mig og de anede ikke havde hvordan og hvorledes....jeg har aldrig fået pengene. jeg ved at de står der endnu og jeg skal nok få demskal bare lige lærer dem det når jeg har spurgt andre banke.2)min datter og jeg ville sammen tage et lån for at købe en studie lejlighed til hende i århus. vi henvendte os til banken og sendte alle de papir der var nødvendigt. jeg skulle hele tiden rykke for at få at vide hvad der mangles. ejendomsmægler i århus fandt en virkelig attraktiv skuffesag til os under 1mill. i centrum. dette fortæller jeg til hende der har min sag og hun giver mig et indtryk af at det hele ser meget lovende ud. vi aftaler at hun giver besked når det hele er på plads. der går 1 uger2 uger på 3. uge bliver jeg rimeligt frustreret og ringer selv ind for at hører hvad der sker....jeg bliver modtaget af en receptionist som ved alle andre tider. jeg forklare hende og opgiver navnet på min sagsbehandlerhvorpå receptionisten fortæller mig at vedkommende altså var stresssygemeldt og har været det i nogle uger. med åben mund og polypper spørger jeg så dumt om der ikke var andre der havde min sag ...ikke hvad hun kunne se!!!!3) jeg ringede ind sidate uge for at finde ud af hvad der e sket siden jeg er begyndt at betale over kr. 700 i gebyr. hun kiggede min konto uden at kunne svarer mig klart og lovede at hun vil ringe tilbage dagen efter med en forklaring....der er gået dage og en weekend...har ikke hørt fra vestjysk bankjeg kunne enlig blive ved....men tænker at det bare er på tid til at rykke viderermand er forhelvede da sammen....hvor svært kan det nu også være
__label__3 ,jeg har skrevet til dem 2 gange uden at få et svar endnu.første gang på mobilbank og dernæst på deres hjemmeside. intet svar.
__label__5 ,vil gerne give de bedste roser til banken. plejerat sige min bank hedder poul pedersenesbjerg afd. her står han for de bedste roseraltid klar med god vejledning også når der skal gøres opmærksom på noget som man ikke lige havde set og måske syneskan det nu også passeog så kan vi senere seat det var perfektfor ellers var det ikke gået så godt for os som det er. udviser stor empati.
__label__5 ,vestjysk bank er den bedste bank. tusind tak til lone blankenberg kjeldsen i esbjerg afdelingen. altid hjælpsomgode råd og vejledninggodt humør osv. vi er fuld tilfreds med vestjysk bank. derfor .
__label__5 ,super god bank. der blir lyttet til ens behov og drømme og arbejdet ud fra det. kan kun stærkt anbefale dem. det er det bedste vi har gjort for vores økonomi var at skifte til vestjysk bank.
__label__5 ,stor tilfredshed med vestjyskbank. jeg har netop afsluttet en låneomlægning i mit sommerhus og fik en meget venlig og kompetent hjælp fra min bankrådgiver i aarhus afd. med venlig hilsenerik borggreen
__label__5 ,har fået en fin behandling i vestjysk bankvenligt personale.
__label__5 ,nærværende kundeservice af kompetente kunderådgivere
__label__5 ,tryghedstabilitetprofessionalismeog god behandling af alle henvendelser :-) jeg er fan.
__label__4 ,altid god behandling.
__label__5 ,en tilgængelig bank som vi har haft gennem mange år med stor tilfredshed !bankrådgiveren kender dig - du er ikke bare “et nummer”..
__label__5 ,gladsmilende og god vejledning
__label__5 ,har haft den bank i mange år.kan kunne sige det bedste.
__label__3 ,service og vejledning kan virke rodet og upræcis.den fysiske bank virker også lidt tomhvilket giver indtryk afat banken har opsagt en del medarbejdere..
__label__5 ,min bankrådgiver ser fremad og laver aftaler med migsom også er en fordel for mig. min bankrådgiver finder også løsninger på egen hånd som påvirker min økonomi positivt.
__label__5 ,altid god og seriøs behandlingog kundefokus er altid i højsædet.
__label__5 ,altid god service hjælp og vejledning når man har brug for det.
__label__5 ,kontaktet en gang om årethvor alt bliver gennemgået.
__label__5 ,jeg er så tilfreds medat have jer som bank. man kan altid komme i kontakt med jerog i har de mest hjælpsomme (og fleksible) rådgiveresom altid byder én velkommen med et smilnår man henvender sig i “butikken”
__label__5 ,jeg er godt tilfreds med den servicejeg får i banken. venlig og imødekommende.
__label__5 ,god service og flinke medarbejdere. er 100% tilfreds med at være kunde hos vestjysk bank.
__label__5 ,vi er godt tilfredse med struer afd. specielt pia jensby vi har beholdt afd. selvom vi er flyttet 100km klart anbefalelsesværdig 
__label__5 ,vi har en super god kunderådgivning i banken og har altid været nemme at kontakte. eneste negative er minusrenterhvis der er mere end 100000 på dine konti.
__label__5 ,kundeservice helt i top ! jeg har stor tillid til min bankrådgiver i vestjysk bank
__label__5 ,vi har været kunde i banken siden 1975 og føler stadig at vi altid kan få hjælp og gode råd når vi møder op. vi har været lønmodtager og haft selvstændig virksomhedog altid mødt hjælp og smil. selv med et ønske om at blive 114 år gammelbliver vi stadig i danmarks bedste bank !! håber banken bliver lige så gammel mvh. jørgen bilgravramme
__label__4 ,får en fin service i struer afd. i flere århar vi samme rådgiver…man kunne godt ønske sig til mere spænding/tilbud til madsteder/bio/foredrag.engang skete der langt flere tiltag - alle banker er generelt helt ens og anonyme…
__label__5 ,vi har et godt samarbejde og føler os godt rådgivet!
__label__5 ,vestjysk bank har vi været kunde hos siden 1972 og har været godt tilfreds med banken igennem årene.vi kan altid ringe til vores faste bankmandder giver råd og vejledning når der opstår behov for det.
__label__5 ,altid god rådgivningmøde med bankrådgiver og pensionsrådgiver vi bliver altid møde med respektglæde og god snak og ærlig rådgivning.
__label__5 ,jeg har været kunde i banken i 45 årog harpånær et par svipsere i denne lange periodeværet utrolig tilfreds med banken: det er et nærværendepersonligt møde med kundenjeg oplever - hvilket er helt afgørende for at tingene forløber let og smertefrit. tak til min bankrådgiver for et godt humør og stort set altid et godt grin :)
__label__5 ,rigtig god service og rådgivning i forbindelse med investering.
__label__5 ,altid smil på ansigtet og klar til hjælp med alt det bedste bank jeg kender
__label__5 ,tillidsamarbejde og rådgivning.
__label__5 ,ok fin behandling og gode råd . har brugt bankgenselv om der har været skiftet nye leder og der er stadig samme ånd .og der gode gl. medarbejderja næsten fra dengang banken hed hadsten bank.
__label__5 ,nem - hurtig og kompetent betjening
__label__5 ,esbjerg afd. har nu gennem de sidste ca. 20 år altid overholdt vores aftaler (hus- lejligheds- eller bilhandel)så jeg er meget tilfredsog har ikke i sinde at skifte.
__label__5 ,har kun gode oplevelser med banken
__label__5 ,god og fornuftig bankmed gode rådgivere.
__label__4 ,ved et overdragelsesmøde til en ny bankrådgiver blev jeg informeret grundigt omkring nye investeringeralt foregik i en uformel og hyggelig atmosfære.
__label__5 ,god bank med lokale filialer …. har intet at sætte en finger på.er i ringkøbing afdelingen og super tilfreds med man føler sig velkommen i banken af alle medarbejdere når man kommer.vi har en super dygtig og behagelig rådgiver…. intet at klage over herfra..derfor 5 stjerner
__label__5 ,super bank og super rådgiver altid hjælpsom
